rating_average
6.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.0
8.3
8.8
9.0
9.0
8.8
8.8
9.3
9.5
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
9.0
""
""
""
""
""
""
8.0
8.0
8.0
8.0
8.0
8.0
8.0
