rating_average
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.1
7.1
""
""
""
10.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.0
""
