id,url,name,season,number,type,airdate,airtime,airstamp,runtime,rating,image,summary,_links,_embedded
2053350,https://www.tvmaze.com/episodes/2053350/ispoved-1x08-gnojnyj,Гнойный,1,8.0,regular,2020-12-20,12:00,2020-12-20T00:00:00+00:00,48.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2053350'}},"{'show': {'id': 48683, 'url': 'https://www.tvmaze.com/shows/48683/ispoved', 'name': 'Исповедь', 'type': 'Documentary', 'language': 'Russian', 'genres': [], 'status': 'Ended', 'runtime': 48, 'averageRuntime': 47, 'premiered': '2020-05-11', 'ended': '2021-02-08', 'officialSite': 'https://premier.one/collections/134', 'schedule': {'time': '12:00', 'days': ['Monday']}, 'rating': {'average': None}, 'weight': 2, 'network': None, 'webChannel': {'id': 281, 'name': 'Premier', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/285/713049.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/285/713049.jpg'}, 'summary': ""<p>This is not an interview, this is a confession. Revelations of the artist in the form of a monologue. The guest's opinion may not coincide with the opinion of the PREMIER platform editorial board.</p>"", 'updated': 1637061807, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/48683'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2216809'}}}}"
1956340,https://www.tvmaze.com/episodes/1956340/hero-return-1x11-episode-11,Episode 11,1,11.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,15.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1956340'}},"{'show': {'id': 51471, 'url': 'https://www.tvmaze.com/shows/51471/hero-return', 'name': 'Hero Return', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Action', 'Anime', 'Science-Fiction'], 'status': 'Running', 'runtime': 15, 'averageRuntime': 16, 'premiered': '2020-10-18', 'ended': None, 'officialSite': 'https://v.qq.com/detail/q/q72jd29a3oxflsr.html', 'schedule': {'time': '10:00', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 76, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/279/698895.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/279/698895.jpg'}, 'summary': ""<p>Zero was mankind's first real superhero. Under his watch, countless other superheros appeared and followed in his footsteps. However, after 5 years of war, Zero disappeared without a trace.<br /><br />(Source: zeroscans)</p>"", 'updated': 1603467037, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/51471'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1956341'}}}}"
1988863,https://www.tvmaze.com/episodes/1988863/swallowed-star-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,21.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1988863'}},"{'show': {'id': 52178, 'url': 'https://www.tvmaze.com/shows/52178/swallowed-star', 'name': 'Swallowed Star', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Anime', 'Science-Fiction'], 'status': 'Running', 'runtime': None, 'averageRuntime': 21, 'premiered': '2020-11-29', 'ended': None, 'officialSite': 'https://v.qq.com/detail/3/324olz7ilvo2j5f.html', 'schedule': {'time': '10:00', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 88, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 392598, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/286/715165.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/286/715165.jpg'}, 'summary': '<p>One day, an unexplained RR virus appeared on the earth, drawing the world into disaster. Infected animals mutated into terrible monsters, invaded massively, and humans built walls around the destruction and established the base city as the last bastion for humans. The suffering that mankind has experienced during this period of time is known as the ""Great Nirvana Period."" Not only that, Luo Feng not only carried the burden of supporting the family but also to protect the human homeland, for the better survival and development of mankind, together with other justice warriors, to join hands against the fierce monsters. Under the desperate situation of the end, can Luo Feng and other warriors repel monsters and successfully protect the human world?</p>', 'updated': 1648370962, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/52178'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2259027'}}}}"
2052510,https://www.tvmaze.com/episodes/2052510/wu-shen-zhu-zai-1x85-episode-85,Episode 85,1,85.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,8.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2052510'}},"{'show': {'id': 54033, 'url': 'https://www.tvmaze.com/shows/54033/wu-shen-zhu-zai', 'name': 'Wu Shen Zhu Zai', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Action', 'Adventure', 'Anime', 'Fantasy'], 'status': 'Running', 'runtime': 8, 'averageRuntime': 8, 'premiered': '2020-03-08', 'ended': None, 'officialSite': 'https://v.qq.com/detail/m/7q544xyrava3vxf.html', 'schedule': {'time': '10:00', 'days': ['Tuesday', 'Sunday']}, 'rating': {'average': None}, 'weight': 76, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 379070, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/299/748854.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/299/748854.jpg'}, 'summary': ""<p>The protagonist Qin Chen, who was originally the top genius in the military domain, was conspired by the people to fall into the death canyon in the forbidden land of the mainland. Qin Chen, who was inevitably dead, unexpectedly triggered the power of the mysterious ancient sword.<br /><br />Three hundred years later, in a remote part of the Tianwu mainland, a boy of the same name accidentally inherited Qin Chen's will. As the beloved grandson of King Dingwu of the Daqi National Army, due to the birth father's birth, the mother and son were treated coldly in Dingwu's palace and lived together. In order to rewrite the myth of the strong man in hope of the sun, and to protect everything he loves, Qin Chen resolutely took up the responsibility of maintaining the five kingdoms of the world and set foot on the road of martial arts again.</p>"", 'updated': 1649423444, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/54033'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2309407'}, 'nextepisode': {'href': 'https://api.tvmaze.com/episodes/2309408'}}}}"
2012322,https://www.tvmaze.com/episodes/2012322/mans-diary-2x07-episode-7,Episode 7,2,7.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,12.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2012322'}},"{'show': {'id': 50398, 'url': 'https://www.tvmaze.com/shows/50398/mans-diary', 'name': ""Man's Diary"", 'type': 'Animation', 'language': 'Chinese', 'genres': ['Anime', 'Supernatural'], 'status': 'Running', 'runtime': 12, 'averageRuntime': 12, 'premiered': '2019-07-21', 'ended': None, 'officialSite': 'https://www.bilibili.com/bangumi/media/md4314622', 'schedule': {'time': '', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 3, 'network': None, 'webChannel': {'id': 51, 'name': 'Bilibili', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 379528, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/273/683332.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/273/683332.jpg'}, 'summary': '<p>In the twenty-first century, gods and demons can no longer maintain balance due to the rapid development of human society. In an effort to restore proper order, the gods began to take care of saving the world, for which they sent a group of gods and monsters to the world of people, who must find there the "" key "" to salvation. Su moting is a girl with the personality of ""demon child"". When her parents asked her to leave home so that she could become independent and independent, she met the beautiful and charming God of Tianjin and the mysterious demon cat. So begins a new turbulent round of su moting\'s life.</p><p><br />\xa0</p>', 'updated': 1611039497, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/50398'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2012327'}}}}"
2071489,https://www.tvmaze.com/episodes/2071489/youths-in-the-breeze-1x19-full-time-sworn-enemy-03,FULL-TIME SWORN ENEMY #03,1,19.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,7.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2071489'}},"{'show': {'id': 54762, 'url': 'https://www.tvmaze.com/shows/54762/youths-in-the-breeze', 'name': 'Youths in the Breeze', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Fantasy'], 'status': 'Ended', 'runtime': 7, 'averageRuntime': 7, 'premiered': '2020-12-13', 'ended': '2020-12-22', 'officialSite': 'https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef', 'schedule': {'time': '', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']}, 'rating': {'average': None}, 'weight': 28, 'network': None, 'webChannel': {'id': 118, 'name': 'Youku', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 397247, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/308/770106.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/308/770106.jpg'}, 'summary': '<p>The play consists of three youth stories. ""He and Meow"": The cat Jiang Xiao Kui and his owner Jiang Qing from the cat kingdom live a happy life. Until Jiang Qing\'s younger brother Jiang Xia returned home. Xia, who was allergic to cats, and Jiang Xiao Kui, who hated his younger brother, started a battle over sister\'s favor. ""Full-time rival"": Xu Tian Yi and Li Shi Lin, who had been at odds for a long time, reunited during the summer sprint training. In the process of competing against each other, their misunderstanding was resolved. Just when the two worked together to enter the team, an accident happened. ""The Man in the Story"": Yu Sheng, a young man, accidentally discovered that he turned out to be a character in Xu Mo\'s novel. After learning about the tragic ending of himself and his sister, he came to the real world to fight with the writer in an attempt to change his destiny.</p><p><br />\xa0</p>', 'updated': 1618466682, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/54762'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2071494'}}}}"
2071490,https://www.tvmaze.com/episodes/2071490/youths-in-the-breeze-1x20-full-time-sworn-enemy-04,FULL-TIME SWORN ENEMY #04,1,20.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,7.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2071490'}},"{'show': {'id': 54762, 'url': 'https://www.tvmaze.com/shows/54762/youths-in-the-breeze', 'name': 'Youths in the Breeze', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Fantasy'], 'status': 'Ended', 'runtime': 7, 'averageRuntime': 7, 'premiered': '2020-12-13', 'ended': '2020-12-22', 'officialSite': 'https://v.youku.com/v_show/id_XNDk4OTUxMzg1Mg==.html?spm=a2hbt.13141534.0.13141534&s=6eefbfbd4befbfbd32ef', 'schedule': {'time': '', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']}, 'rating': {'average': None}, 'weight': 28, 'network': None, 'webChannel': {'id': 118, 'name': 'Youku', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 397247, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/308/770106.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/308/770106.jpg'}, 'summary': '<p>The play consists of three youth stories. ""He and Meow"": The cat Jiang Xiao Kui and his owner Jiang Qing from the cat kingdom live a happy life. Until Jiang Qing\'s younger brother Jiang Xia returned home. Xia, who was allergic to cats, and Jiang Xiao Kui, who hated his younger brother, started a battle over sister\'s favor. ""Full-time rival"": Xu Tian Yi and Li Shi Lin, who had been at odds for a long time, reunited during the summer sprint training. In the process of competing against each other, their misunderstanding was resolved. Just when the two worked together to enter the team, an accident happened. ""The Man in the Story"": Yu Sheng, a young man, accidentally discovered that he turned out to be a character in Xu Mo\'s novel. After learning about the tragic ending of himself and his sister, he came to the real world to fight with the writer in an attempt to change his destiny.</p><p><br />\xa0</p>', 'updated': 1618466682, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/54762'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2071494'}}}}"
1956518,https://www.tvmaze.com/episodes/1956518/113-2x10-episode-10,Episode 10,2,10.0,regular,2020-12-20,06:00,2020-12-20T05:00:00+00:00,43.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/289/724756.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/289/724756.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/1956518'}},"{'show': {'id': 40240, 'url': 'https://www.tvmaze.com/shows/40240/113', 'name': '113', 'type': 'Documentary', 'language': 'Norwegian', 'genres': [], 'status': 'Ended', 'runtime': 40, 'averageRuntime': 39, 'premiered': '2019-01-01', 'ended': '2020-12-20', 'officialSite': 'https://tv.nrk.no/serie/113', 'schedule': {'time': '20:20', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 33, 'network': None, 'webChannel': {'id': 238, 'name': 'NRK TV', 'country': {'name': 'Norway', 'code': 'NO', 'timezone': 'Europe/Oslo'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 357537, 'imdb': 'tt13005000'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/287/717764.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/717764.jpg'}, 'summary': '<p>What happens when you call 113? In this series we are following the people that are there for us when the worst happens.</p>', 'updated': 1645372963, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/40240'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1956518'}}}}"
1977328,https://www.tvmaze.com/episodes/1977328/stjernestov-1x20-episode-20,Episode 20,1,20.0,regular,2020-12-20,06:00,2020-12-20T05:00:00+00:00,20.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726354.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726354.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/1977328'}},"{'show': {'id': 50752, 'url': 'https://www.tvmaze.com/shows/50752/stjernestov', 'name': 'Stjernestøv', 'type': 'Scripted', 'language': 'Norwegian', 'genres': ['Drama', 'Children', 'Family'], 'status': 'Ended', 'runtime': 20, 'averageRuntime': 20, 'premiered': '2020-12-01', 'ended': '2020-12-24', 'officialSite': 'https://tv.nrk.no/serie/stjernestoev', 'schedule': {'time': '06:00', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']}, 'rating': {'average': None}, 'weight': 22, 'network': None, 'webChannel': {'id': 238, 'name': 'NRK TV', 'country': {'name': 'Norway', 'code': 'NO', 'timezone': 'Europe/Oslo'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 392649, 'imdb': 'tt11492320'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/288/721951.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/721951.jpg'}, 'summary': '<p>The parents get divorced and Jo has to move to a new place. One day, Nordstjerna goes out, and Jo discovers that a girl with magical powers lives in the attic.</p>', 'updated': 1611436842, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/50752'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1977332'}}}}"
1984166,https://www.tvmaze.com/episodes/1984166/der-ingen-skulle-tru-at-nokon-kunne-bu-19x01-hovden,Hovden,19,1.0,regular,2020-12-20,06:01,2020-12-20T05:01:00+00:00,39.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1984166'}},"{'show': {'id': 33172, 'url': 'https://www.tvmaze.com/shows/33172/der-ingen-skulle-tru-at-nokon-kunne-bu', 'name': 'Der ingen skulle tru at nokon kunne bu', 'type': 'Documentary', 'language': 'Norwegian', 'genres': ['Adventure', 'Travel'], 'status': 'Running', 'runtime': None, 'averageRuntime': 34, 'premiered': '2002-12-08', 'ended': None, 'officialSite': 'https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu', 'schedule': {'time': '', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 20, 'network': None, 'webChannel': {'id': 238, 'name': 'NRK TV', 'country': {'name': 'Norway', 'code': 'NO', 'timezone': 'Europe/Oslo'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 85436, 'imdb': 'tt5810780'}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/381/954567.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/381/954567.jpg'}, 'summary': '<p>Norwegian documentary show about people that have settled in remote areas, a mountain shelf, a mountain cabin or a remote area deep into the wilderness.</p>', 'updated': 1638993194, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/33172'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2227997'}}}}"
