id,url,name,season,number,type,airdate,airtime,airstamp,runtime,rating,image,summary,_links,_embedded
1993496,https://www.tvmaze.com/episodes/1993496/troe-iz-prostokvasino-2x41-bobrovyj-meh,Бобровый мех,2,41.0,regular,2020-12-27,,2020-12-27T00:00:00+00:00,19.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/291/727650.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/291/727650.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/1993496'}},"{'show': {'id': 10892, 'url': 'https://www.tvmaze.com/shows/10892/troe-iz-prostokvasino', 'name': 'Трое из Простоквашино', 'type': 'Animation', 'language': 'Russian', 'genres': ['Children', 'Family'], 'status': 'Running', 'runtime': 7, 'averageRuntime': 15, 'premiered': '1978-06-10', 'ended': None, 'officialSite': 'https://okko.tv/serial/prostokvashino', 'schedule': {'time': '12:00', 'days': []}, 'rating': {'average': 7.3}, 'weight': 41, 'network': {'id': 1075, 'name': 'ЦТ СССР', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'webChannel': None, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 255564, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/51/128137.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/51/128137.jpg'}, 'summary': None, 'updated': 1651338648, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/10892'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2315199'}}}}"
1993442,https://www.tvmaze.com/episodes/1993442/top-10-po-versii-seasonvarru-2x12-top-10-samyh-ozidaemyh-novinok-v-mire-serialov,ТОП-10 самых ожидаемых новинок в мире сериалов,2,12.0,regular,2020-12-27,,2020-12-27T00:00:00+00:00,7.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1993442'}},"{'show': {'id': 19628, 'url': 'https://www.tvmaze.com/shows/19628/top-10-po-versii-seasonvarru', 'name': 'ТОП-10 по версии Seasonvar.ru', 'type': 'Talk Show', 'language': 'Russian', 'genres': [], 'status': 'Running', 'runtime': 9, 'averageRuntime': 9, 'premiered': '2015-11-27', 'ended': None, 'officialSite': 'http://seasonvar.ru/serial-12772-TOP-10_po_versii_Seasonvarru-1-season.html', 'schedule': {'time': '', 'days': []}, 'rating': {'average': None}, 'weight': 28, 'network': None, 'webChannel': {'id': 56, 'name': 'Seasonvar', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/69/173595.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/69/173595.jpg'}, 'summary': None, 'updated': 1651181449, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/19628'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2319602'}}}}"
1956341,https://www.tvmaze.com/episodes/1956341/hero-return-1x12-episode-12,Episode 12,1,12.0,regular,2020-12-27,10:00,2020-12-27T02:00:00+00:00,15.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1956341'}},"{'show': {'id': 51471, 'url': 'https://www.tvmaze.com/shows/51471/hero-return', 'name': 'Hero Return', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Action', 'Anime', 'Science-Fiction'], 'status': 'Running', 'runtime': 15, 'averageRuntime': 16, 'premiered': '2020-10-18', 'ended': None, 'officialSite': 'https://v.qq.com/detail/q/q72jd29a3oxflsr.html', 'schedule': {'time': '10:00', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 76, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/279/698895.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/279/698895.jpg'}, 'summary': ""<p>Zero was mankind's first real superhero. Under his watch, countless other superheros appeared and followed in his footsteps. However, after 5 years of war, Zero disappeared without a trace.<br /><br />(Source: zeroscans)</p>"", 'updated': 1603467037, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/51471'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1956341'}}}}"
1988864,https://www.tvmaze.com/episodes/1988864/swallowed-star-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-27,10:00,2020-12-27T02:00:00+00:00,21.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1988864'}},"{'show': {'id': 52178, 'url': 'https://www.tvmaze.com/shows/52178/swallowed-star', 'name': 'Swallowed Star', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Anime', 'Science-Fiction'], 'status': 'Running', 'runtime': None, 'averageRuntime': 21, 'premiered': '2020-11-29', 'ended': None, 'officialSite': 'https://v.qq.com/detail/3/324olz7ilvo2j5f.html', 'schedule': {'time': '10:00', 'days': ['Wednesday']}, 'rating': {'average': None}, 'weight': 88, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 392598, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/286/715165.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/286/715165.jpg'}, 'summary': '<p>One day, an unexplained RR virus appeared on the earth, drawing the world into disaster. Infected animals mutated into terrible monsters, invaded massively, and humans built walls around the destruction and established the base city as the last bastion for humans. The suffering that mankind has experienced during this period of time is known as the ""Great Nirvana Period."" Not only that, Luo Feng not only carried the burden of supporting the family but also to protect the human homeland, for the better survival and development of mankind, together with other justice warriors, to join hands against the fierce monsters. Under the desperate situation of the end, can Luo Feng and other warriors repel monsters and successfully protect the human world?</p>', 'updated': 1648370962, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/52178'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2259027'}}}}"
2052512,https://www.tvmaze.com/episodes/2052512/wu-shen-zhu-zai-1x87-episode-87,Episode 87,1,87.0,regular,2020-12-27,10:00,2020-12-27T02:00:00+00:00,8.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2052512'}},"{'show': {'id': 54033, 'url': 'https://www.tvmaze.com/shows/54033/wu-shen-zhu-zai', 'name': 'Wu Shen Zhu Zai', 'type': 'Animation', 'language': 'Chinese', 'genres': ['Action', 'Adventure', 'Anime', 'Fantasy'], 'status': 'Running', 'runtime': 8, 'averageRuntime': 8, 'premiered': '2020-03-08', 'ended': None, 'officialSite': 'https://v.qq.com/detail/m/7q544xyrava3vxf.html', 'schedule': {'time': '10:00', 'days': ['Tuesday', 'Sunday']}, 'rating': {'average': None}, 'weight': 76, 'network': None, 'webChannel': {'id': 104, 'name': 'Tencent QQ', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': 'https://v.qq.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 379070, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/299/748854.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/299/748854.jpg'}, 'summary': ""<p>The protagonist Qin Chen, who was originally the top genius in the military domain, was conspired by the people to fall into the death canyon in the forbidden land of the mainland. Qin Chen, who was inevitably dead, unexpectedly triggered the power of the mysterious ancient sword.<br /><br />Three hundred years later, in a remote part of the Tianwu mainland, a boy of the same name accidentally inherited Qin Chen's will. As the beloved grandson of King Dingwu of the Daqi National Army, due to the birth father's birth, the mother and son were treated coldly in Dingwu's palace and lived together. In order to rewrite the myth of the strong man in hope of the sun, and to protect everything he loves, Qin Chen resolutely took up the responsibility of maintaining the five kingdoms of the world and set foot on the road of martial arts again.</p>"", 'updated': 1649423444, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/54033'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2309407'}, 'nextepisode': {'href': 'https://api.tvmaze.com/episodes/2309408'}}}}"
2012323,https://www.tvmaze.com/episodes/2012323/mans-diary-2x08-episode-8,Episode 8,2,8.0,regular,2020-12-27,,2020-12-27T04:00:00+00:00,12.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2012323'}},"{'show': {'id': 50398, 'url': 'https://www.tvmaze.com/shows/50398/mans-diary', 'name': ""Man's Diary"", 'type': 'Animation', 'language': 'Chinese', 'genres': ['Anime', 'Supernatural'], 'status': 'Running', 'runtime': 12, 'averageRuntime': 12, 'premiered': '2019-07-21', 'ended': None, 'officialSite': 'https://www.bilibili.com/bangumi/media/md4314622', 'schedule': {'time': '', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 3, 'network': None, 'webChannel': {'id': 51, 'name': 'Bilibili', 'country': {'name': 'China', 'code': 'CN', 'timezone': 'Asia/Shanghai'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 379528, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/273/683332.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/273/683332.jpg'}, 'summary': '<p>In the twenty-first century, gods and demons can no longer maintain balance due to the rapid development of human society. In an effort to restore proper order, the gods began to take care of saving the world, for which they sent a group of gods and monsters to the world of people, who must find there the "" key "" to salvation. Su moting is a girl with the personality of ""demon child"". When her parents asked her to leave home so that she could become independent and independent, she met the beautiful and charming God of Tianjin and the mysterious demon cat. So begins a new turbulent round of su moting\'s life.</p><p><br />\xa0</p>', 'updated': 1611039497, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/50398'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2012327'}}}}"
2005757,https://www.tvmaze.com/episodes/2005757/legend-of-yun-qian-1x10-episode-10,Episode 10,1,10.0,regular,2020-12-27,,2020-12-27T04:00:00+00:00,4.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/2005757'}},"{'show': {'id': 52898, 'url': 'https://www.tvmaze.com/shows/52898/legend-of-yun-qian', 'name': 'Legend of Yun Qian', 'type': 'Scripted', 'language': 'Chinese', 'genres': ['Drama', 'Romance', 'History'], 'status': 'Ended', 'runtime': 4, 'averageRuntime': 4, 'premiered': '2020-12-21', 'ended': '2020-12-31', 'officialSite': None, 'schedule': {'time': '19:00', 'days': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']}, 'rating': {'average': None}, 'weight': 67, 'network': None, 'webChannel': {'id': 445, 'name': 'CTI TV', 'country': {'name': 'Taiwan, Province of China', 'code': 'TW', 'timezone': 'Asia/Taipei'}, 'officialSite': None}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 394087, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/292/731348.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/292/731348.jpg'}, 'summary': '<p>The disciples of the Lingchuan Sect have guarded the Fans of Heaven and Earth for nearly a century. Mu Yun and Hua Yue are the only disciples of the sect that are left. The stubborn and disobedient Hua Yue unintentionally discovers that the Fan of Heaven possesses the power to travel through time. To escape being forced to study and practice martial arts by Mu Yun, Hua Yue travels to the future to have fun. Hundreds of years in the future she meets Xiao Qian who looks exactly like her. Secrets come to the surface, and adventures take place.</p>', 'updated': 1649956202, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/52898'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2005762'}}}}"
1974055,https://www.tvmaze.com/episodes/1974055/love-revolution-1x29-episode-29,Episode 29,1,29.0,regular,2020-12-27,17:00,2020-12-27T08:00:00+00:00,20.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1974055'}},"{'show': {'id': 49948, 'url': 'https://www.tvmaze.com/shows/49948/love-revolution', 'name': 'Love Revolution', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy', 'Romance'], 'status': 'Ended', 'runtime': 20, 'averageRuntime': 20, 'premiered': '2020-09-01', 'ended': '2020-12-27', 'officialSite': 'https://tv.kakao.com/channel/3643849/cliplink/412069527?metaObjectType=Channel', 'schedule': {'time': '17:00', 'days': ['Thursday', 'Sunday']}, 'rating': {'average': None}, 'weight': 34, 'network': None, 'webChannel': {'id': 294, 'name': 'Kakao TV', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://tv.kakao.com/top'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 386111, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/269/674781.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/269/674781.jpg'}, 'summary': '<p>The story of the ""unique romance"" about teenagers navigating love, friendship, and the chaos of high school. The story will focus mainly on Gong Joo Young, a cute and lovable student who falls in love at first sight with the standoffish and popular Wang Ja Rim. Unwavering in his love for Wang Ja Rim, the confident and cheerful Gong Joo Young isn\'t shy about his feelings and is determined to win her heart no matter what. However, despite his gentle, sweet nature when it comes to love, Gong Joo Young is also a steadfast, loyal friend who shows off a tougher and more mature side when his friends need his help.</p>', 'updated': 1609616788, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/49948'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1974056'}}}}"
1974056,https://www.tvmaze.com/episodes/1974056/love-revolution-1x30-episode-30,Episode 30,1,30.0,regular,2020-12-27,17:00,2020-12-27T08:00:00+00:00,20.0,{'average': None},,,{'self': {'href': 'https://api.tvmaze.com/episodes/1974056'}},"{'show': {'id': 49948, 'url': 'https://www.tvmaze.com/shows/49948/love-revolution', 'name': 'Love Revolution', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Comedy', 'Romance'], 'status': 'Ended', 'runtime': 20, 'averageRuntime': 20, 'premiered': '2020-09-01', 'ended': '2020-12-27', 'officialSite': 'https://tv.kakao.com/channel/3643849/cliplink/412069527?metaObjectType=Channel', 'schedule': {'time': '17:00', 'days': ['Thursday', 'Sunday']}, 'rating': {'average': None}, 'weight': 34, 'network': None, 'webChannel': {'id': 294, 'name': 'Kakao TV', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://tv.kakao.com/top'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': 386111, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/269/674781.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/269/674781.jpg'}, 'summary': '<p>The story of the ""unique romance"" about teenagers navigating love, friendship, and the chaos of high school. The story will focus mainly on Gong Joo Young, a cute and lovable student who falls in love at first sight with the standoffish and popular Wang Ja Rim. Unwavering in his love for Wang Ja Rim, the confident and cheerful Gong Joo Young isn\'t shy about his feelings and is determined to win her heart no matter what. However, despite his gentle, sweet nature when it comes to love, Gong Joo Young is also a steadfast, loyal friend who shows off a tougher and more mature side when his friends need his help.</p>', 'updated': 1609616788, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/49948'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/1974056'}}}}"
2015367,https://www.tvmaze.com/episodes/2015367/youtuber-class-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-27,18:00,2020-12-27T09:00:00+00:00,11.0,{'average': None},"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/735227.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735227.jpg'}",,{'self': {'href': 'https://api.tvmaze.com/episodes/2015367'}},"{'show': {'id': 53094, 'url': 'https://www.tvmaze.com/shows/53094/youtuber-class', 'name': 'Youtuber Class', 'type': 'Scripted', 'language': 'Korean', 'genres': ['Drama', 'Romance'], 'status': 'Ended', 'runtime': 11, 'averageRuntime': 13, 'premiered': '2020-12-27', 'ended': '2021-01-17', 'officialSite': 'https://m.tv.naver.com/whynottv/home', 'schedule': {'time': '18:00', 'days': ['Sunday']}, 'rating': {'average': None}, 'weight': 24, 'network': None, 'webChannel': {'id': 30, 'name': 'Naver TVCast', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': 'https://tv.naver.com/'}, 'dvdCountry': None, 'externals': {'tvrage': None, 'thetvdb': None, 'imdb': None}, 'image': {'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/294/735000.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/735000.jpg'}, 'summary': None, 'updated': 1611507979, '_links': {'self': {'href': 'https://api.tvmaze.com/shows/53094'}, 'previousepisode': {'href': 'https://api.tvmaze.com/episodes/2015370'}}}}"
