id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1988857,https://www.tvmaze.com/episodes/1988857/sim-for-you-4x19-chanyeols-episode-19,Chanyeol's Episode 19,4,19.0,regular,2020-12-08,06:00,2020-12-07T21:00:00+00:00,16.0,,<p><b>#Camping Decoration #Did You Come Sehun?</b></p>
2007748,https://www.tvmaze.com/episodes/2007748/stand-up-autsajd-1x08-vana-ilin-malenkij-princ,"Ваня Ильин ""Маленький принц""",1,8.0,regular,2020-12-08,12:00,2020-12-08T00:00:00+00:00,24.0,,
1986870,https://www.tvmaze.com/episodes/1986870/kotiki-1x07-seria-7,Серия 7,1,7.0,regular,2020-12-08,,2020-12-08T00:00:00+00:00,13.0,,
2008028,https://www.tvmaze.com/episodes/2008028/lab-s-antonom-belaevym-2x07-lev-lesenko,Лев Лещенко,2,7.0,regular,2020-12-08,,2020-12-08T00:00:00+00:00,26.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/737207.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/737207.jpg'}",
1964566,https://www.tvmaze.com/episodes/1964566/core-sense-1x10-episode-10,Episode 10,1,10.0,regular,2020-12-08,10:00,2020-12-08T02:00:00+00:00,24.0,,
2052507,https://www.tvmaze.com/episodes/2052507/wu-shen-zhu-zai-1x82-episode-82,Episode 82,1,82.0,regular,2020-12-08,10:00,2020-12-08T02:00:00+00:00,8.0,,
2096295,https://www.tvmaze.com/episodes/2096295/no-turning-back-romance-1x01-1,1,1,1.0,regular,2020-12-08,,2020-12-08T03:00:00+00:00,12.0,,
1973544,https://www.tvmaze.com/episodes/1973544/please-wait-brother-1x23-episode-23,Episode 23,1,23.0,regular,2020-12-08,12:00,2020-12-08T04:00:00+00:00,37.0,,
1973545,https://www.tvmaze.com/episodes/1973545/please-wait-brother-1x24-episode-24,Episode 24,1,24.0,regular,2020-12-08,12:00,2020-12-08T04:00:00+00:00,37.0,,
2082173,https://www.tvmaze.com/episodes/2082173/ling-jian-zun-4x30-di130ji,第130集,4,30.0,regular,2020-12-08,,2020-12-08T04:00:00+00:00,10.0,,
2161415,https://www.tvmaze.com/episodes/2161415/mafia-nights-2x01-bazy-awl-grwh-dwm,بازی اول گروه دوم,2,1.0,regular,2020-12-08,08:00,2020-12-08T04:30:00+00:00,90.0,,
1977316,https://www.tvmaze.com/episodes/1977316/stjernestov-1x08-episode-8,Episode 8,1,8.0,regular,2020-12-08,06:00,2020-12-08T05:00:00+00:00,18.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726342.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726342.jpg'}",
2003093,https://www.tvmaze.com/episodes/2003093/slepaa-10x97-drobi,Дроби,10,97.0,regular,2020-12-08,17:35,2020-12-08T05:35:00+00:00,25.0,,
1964332,https://www.tvmaze.com/episodes/1964332/saygi-1x07-7-bolum,7. Bölüm,1,7.0,regular,2020-12-08,,2020-12-08T09:00:00+00:00,60.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/719824.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/719824.jpg'}",
2010125,https://www.tvmaze.com/episodes/2010125/konusanlar-1x30-30-bolum,30. Bölüm,1,30.0,regular,2020-12-08,,2020-12-08T09:00:00+00:00,50.0,,
1982915,https://www.tvmaze.com/episodes/1982915/alex-og-aune-1x06-setter-sjobein,Setter sjøbein,1,6.0,regular,2020-12-08,,2020-12-08T11:00:00+00:00,12.0,,
1977371,https://www.tvmaze.com/episodes/1977371/blipp-vs-snolos-1x05-nar-spillet-blir-ekte,Når spillet blir ekte,1,5.0,regular,2020-12-08,,2020-12-08T11:00:00+00:00,13.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/285/714315.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/285/714315.jpg'}",
2023646,https://www.tvmaze.com/episodes/2023646/honest-game-trailers-2020-12-08-assassins-creed-valhalla,Assassin's Creed Valhalla,2020,49.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,5.0,,
1982881,https://www.tvmaze.com/episodes/1982881/honest-trailers-2020-12-08-donnie-darko,Donnie Darko,2020,50.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,5.0,,
1978422,https://www.tvmaze.com/episodes/1978422/the-young-turks-2020-12-08-december-8-2020-hour-1,"December 8, 2020 - Hour 1",2020,293.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,120.0,,
1978423,https://www.tvmaze.com/episodes/1978423/the-young-turks-2020-12-08-december-8-2020-hour-2,"December 8, 2020 - Hour 2",2020,294.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,120.0,,
1987081,https://www.tvmaze.com/episodes/1987081/how-it-should-have-ended-12x20-how-iron-man-2-should-have-ended,How Iron Man 2 Should Have Ended,12,20.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,6.0,,"<p>Iron Man 2 HISHE!!! In the final battle, Ivan Vanko leaves his computer to go suit up. Black Widow then finds that computer and is able to use it to reboot War Machine. Why stop there? </p>"
2176125,https://www.tvmaze.com/episodes/2176125/scishow-2020-12-08-robot-ant-swarms-have-arrived,Robot Ant Swarms Have Arrived!,2020,335.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,,,
1982919,https://www.tvmaze.com/episodes/1982919/returning-the-favor-s04-special-at-home-glassroots-recycling-in-new-orleans,At Home: Glassroots Recycling in New Orleans,4,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/719075.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/719075.jpg'}","<p>This week Mike and the team head to The Big Easy to meet up with Max Steitz and Franziska Trautmann, who after a bottle of wine one night, found themselves frustrated by New Orleans' lack of glass recycling. One thing led to another, and Glass Half Full was born; A grassroots glass recycling program that turns glass bottles into sand and cullet for disaster relief and prevention.</p>"
2003907,https://www.tvmaze.com/episodes/2003907/10-glupyh-voprosov-1x115-aleksej-puzikov-zvukorezisser,Алексей Пузиков. Звукорежиссёр,1,115.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,34.0,,
1983432,https://www.tvmaze.com/episodes/1983432/good-mythical-morning-18x61-leaving-weird-things-in-eggnog-for-a-month-experiment,Leaving Weird Things In Eggnog For A Month (Experiment),18,61.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,,,
1968133,https://www.tvmaze.com/episodes/1968133/mr-iglesias-3x01-technically-speaking,Technically Speaking,3,1.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,31.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718615.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718615.jpg'}",<p>To connect or disconnect? That's the question Gabe asks when his class receives new tablet devices. Mikey tries to overcome his shyness with Marisol.</p>
1982621,https://www.tvmaze.com/episodes/1982621/mr-iglesias-3x02-good-things,Good Things,3,2.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,26.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718616.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718616.jpg'}","<p>To counter his students' pessimism about the future, Gabe makes them create vision boards of what they want in life, an assignment he takes to heart.</p>"
1982622,https://www.tvmaze.com/episodes/1982622/mr-iglesias-3x03-playing-favorites,Playing Favorites,3,3.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,26.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718617.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718617.jpg'}",<p>Gabe overcompensates after a parent calls him out for having a favorite student. Tony wheels and deals to inflate his scores on faculty peer reviews.</p>
1982623,https://www.tvmaze.com/episodes/1982623/mr-iglesias-3x04-youre-dad-to-me,You're Dad to Me,3,4.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718618.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718618.jpg'}","<p>Gabe meddles in Marisol's relationship with her estranged father, and a yoga class unleashes Paula's pent-up feelings over her upcoming college reunion.</p>"
1982624,https://www.tvmaze.com/episodes/1982624/mr-iglesias-3x05-the-big-dance,The Big Dance,3,5.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,32.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718619.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718619.jpg'}","<p>When his students seem reluctant to attend the holiday dance, Gabe looks for ways to boost their confidence — until he learns what the real issue is.</p>"
1983445,https://www.tvmaze.com/episodes/1983445/red-table-talk-3x23-olivia-jade-speaks-out,Olivia Jade Speaks Out,3,23.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,25.0,,
1982827,https://www.tvmaze.com/episodes/1982827/redakcia-s03-special-dmitrij-markov-i-pola-iz-derevki-tam-kuda-redko-ezdat-po-svoej-vole,"Дмитрий Марков и Поля из деревки там, куда редко ездят по своей воле",3,,insignificant_special,2020-12-08,,2020-12-08T12:00:00+00:00,43.0,,
1982676,https://www.tvmaze.com/episodes/1982676/vopros-rebrom-4x03-vypusk-15-niletto,Выпуск 15. NILETTO,4,3.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,42.0,,
1982826,https://www.tvmaze.com/episodes/1982826/inside-of-you-with-michael-rosenbaum-1x142-nathan-fillion,Nathan Fillion,1,142.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,73.0,,
1960497,https://www.tvmaze.com/episodes/1960497/all-elite-wrestling-dark-2020-12-08-aew-dark-64,AEW Dark 64,2020,50.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,,,
1976332,https://www.tvmaze.com/episodes/1976332/ex-and-the-city-4x01-episode-1,Episode 1,4,1.0,regular,2020-12-08,,2020-12-08T12:00:00+00:00,12.0,,
1982600,https://www.tvmaze.com/episodes/1982600/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-1-610am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 1, 6:10am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/718323.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/718323.jpg'}",<p>In this episode: Japan's meticulous planning and preparation made it possible to surprise the Americans at Pearl Harbor. Alert on Oahu is largely nonexistent. It is the deep breath before the plunge.</p>
1983290,https://www.tvmaze.com/episodes/1983290/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-2-640am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 2, 6:40am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/719815.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/719815.jpg'}","<p>There are signals of attack and a buzz of chatter in the air, but will this be enough to force the American defenders out of their beds?</p>"
1983291,https://www.tvmaze.com/episodes/1983291/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-3-710am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 3, 7:10am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/719829.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/719829.jpg'}","<p>In this episode: War is sort of declared, but Japanese planes have already started their attack.</p>"
1983741,https://www.tvmaze.com/episodes/1983741/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-4-740am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 4, 7:40am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/720475.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/720475.jpg'}","<p>In this episode: The first wave commences its attack, how successful will it be? Will months of planning and preparation pay off?</p>"
1983745,https://www.tvmaze.com/episodes/1983745/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-5-810am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 5, 8:10am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/720482.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/720482.jpg'}","<p>The first wave continues, and with it, the chaos and destruction.</p>"
1983820,https://www.tvmaze.com/episodes/1983820/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-6-840am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 6, 8:40am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/720514.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/720514.jpg'}","<p>Desperate and shocked, American forces scramble to mount a resistance to the attack. But how effective can this be as the Japanese launch their second decisive raid?</p>"
1983822,https://www.tvmaze.com/episodes/1983822/world-war-two-week-by-week-s03-special-december-7-1941-pearl-harbor-minute-by-minute-in-real-time-part-7-910am,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 7, 9:10am",3,,significant_special,2020-12-08,,2020-12-08T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/720517.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/720517.jpg'}","<p>American pilots are in the air, defending Pearl Harbor. They have already lost so much, and the Japanese show no sign of letting up the attack. How much will the Americans accomplish with their defense?</p>"
