id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
2053350,https://www.tvmaze.com/episodes/2053350/ispoved-1x08-gnojnyj,Гнойный,1,8.0,regular,2020-12-20,12:00,2020-12-20T00:00:00+00:00,48.0,,
1956340,https://www.tvmaze.com/episodes/1956340/hero-return-1x11-episode-11,Episode 11,1,11.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,15.0,,
1988863,https://www.tvmaze.com/episodes/1988863/swallowed-star-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,21.0,,
2052510,https://www.tvmaze.com/episodes/2052510/wu-shen-zhu-zai-1x85-episode-85,Episode 85,1,85.0,regular,2020-12-20,10:00,2020-12-20T02:00:00+00:00,8.0,,
2012322,https://www.tvmaze.com/episodes/2012322/mans-diary-2x07-episode-7,Episode 7,2,7.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,12.0,,
2071489,https://www.tvmaze.com/episodes/2071489/youths-in-the-breeze-1x19-full-time-sworn-enemy-03,FULL-TIME SWORN ENEMY #03,1,19.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,7.0,,
2071490,https://www.tvmaze.com/episodes/2071490/youths-in-the-breeze-1x20-full-time-sworn-enemy-04,FULL-TIME SWORN ENEMY #04,1,20.0,regular,2020-12-20,,2020-12-20T04:00:00+00:00,7.0,,
1956518,https://www.tvmaze.com/episodes/1956518/113-2x10-episode-10,Episode 10,2,10.0,regular,2020-12-20,06:00,2020-12-20T05:00:00+00:00,43.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/289/724756.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/289/724756.jpg'}",
1977328,https://www.tvmaze.com/episodes/1977328/stjernestov-1x20-episode-20,Episode 20,1,20.0,regular,2020-12-20,06:00,2020-12-20T05:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726354.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726354.jpg'}",
1984166,https://www.tvmaze.com/episodes/1984166/der-ingen-skulle-tru-at-nokon-kunne-bu-19x01-hovden,Hovden,19,1.0,regular,2020-12-20,06:01,2020-12-20T05:01:00+00:00,39.0,,
2153868,https://www.tvmaze.com/episodes/2153868/der-ingen-skulle-tru-at-nokon-kunne-bu-19x02-heroya,Herøya,19,2.0,regular,2020-12-20,06:02,2020-12-20T05:02:00+00:00,39.0,,
2153869,https://www.tvmaze.com/episodes/2153869/der-ingen-skulle-tru-at-nokon-kunne-bu-19x03-presteroi,Presteroi,19,3.0,regular,2020-12-20,06:03,2020-12-20T05:03:00+00:00,40.0,,
2153870,https://www.tvmaze.com/episodes/2153870/der-ingen-skulle-tru-at-nokon-kunne-bu-19x04-lille-kalvoya,Lille Kalvøya,19,4.0,regular,2020-12-20,06:04,2020-12-20T05:04:00+00:00,39.0,,
2153871,https://www.tvmaze.com/episodes/2153871/der-ingen-skulle-tru-at-nokon-kunne-bu-19x05-helgenes,Helgenes,19,5.0,regular,2020-12-20,06:05,2020-12-20T05:05:00+00:00,40.0,,
