id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1979826,https://www.tvmaze.com/episodes/1979826/sim-for-you-4x18-chanyeols-episode-18,Chanyeol's Episode 18,4,18,regular,2020-12-05,06:00,2020-12-04T21:00:00+00:00,16.0,,<p><b>#DangerQuest #AbleToFly(?) #EntranceOfAWindSkill</b></p>
1968112,https://www.tvmaze.com/episodes/1968112/po-sezonu-videodajdzest-seasonvar-6x49-vypusk-303,Выпуск 303,6,49,regular,2020-12-05,,2020-12-05T00:00:00+00:00,8.0,,
1980956,https://www.tvmaze.com/episodes/1980956/soul-land-7x03-di133ji,第133集,7,3,regular,2020-12-05,10:00,2020-12-05T02:00:00+00:00,20.0,,
1962056,https://www.tvmaze.com/episodes/1962056/heaven-officials-blessing-1x07-scorpion-tailed-snake-shadow,Scorpion-Tailed Snake Shadow,1,7,regular,2020-12-05,11:00,2020-12-05T03:00:00+00:00,25.0,,
1972559,https://www.tvmaze.com/episodes/1972559/the-wolf-1x17-episode-17,Episode 17,1,17,regular,2020-12-05,,2020-12-05T04:00:00+00:00,45.0,,
1972560,https://www.tvmaze.com/episodes/1972560/the-wolf-1x18-episode-18,Episode 18,1,18,regular,2020-12-05,,2020-12-05T04:00:00+00:00,45.0,,
2113317,https://www.tvmaze.com/episodes/2113317/klassen-3x16-bursdagstyven,Bursdagstyven,3,16,regular,2020-12-05,05:00,2020-12-05T04:00:00+00:00,11.0,,
1969218,https://www.tvmaze.com/episodes/1969218/team-ingebrigtsen-4x01-episode-1,Episode 1,4,1,regular,2020-12-05,06:00,2020-12-05T05:00:00+00:00,52.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/717768.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/717768.jpg'}",
1980944,https://www.tvmaze.com/episodes/1980944/team-ingebrigtsen-4x02-episode-2,Episode 2,4,2,regular,2020-12-05,06:00,2020-12-05T05:00:00+00:00,61.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/717771.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/717771.jpg'}",
1977313,https://www.tvmaze.com/episodes/1977313/stjernestov-1x05-episode-5,Episode 5,1,5,regular,2020-12-05,06:00,2020-12-05T05:00:00+00:00,23.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726339.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726339.jpg'}",
1973849,https://www.tvmaze.com/episodes/1973849/im-a-celebritythe-daily-drop-1x18-chelcee-grimes-shane-richie-chris-kamara,"Chelcee Grimes, Shane Richie, Chris Kamara",1,18,regular,2020-12-05,06:00,2020-12-05T06:00:00+00:00,30.0,,
2212165,https://www.tvmaze.com/episodes/2212165/zombety-1x06-6-seria,6 серия,1,6,regular,2020-12-05,,2020-12-05T07:00:00+00:00,,,
2041863,https://www.tvmaze.com/episodes/2041863/fandom-tour-1x12-stray-kidsui-majimag-chueog-yeohaeng,Stray Kids의 마지막 추억여행,1,12,regular,2020-12-05,17:00,2020-12-05T08:00:00+00:00,20.0,,
1979373,https://www.tvmaze.com/episodes/1979373/melon-music-awards-2020-12-05-day-4,Day 4,2020,4,regular,2020-12-05,18:00,2020-12-05T09:00:00+00:00,300.0,,
2137600,https://www.tvmaze.com/episodes/2137600/its-okay-to-be-sensitive-2020-1x02-episode-2,Episode 2,1,2,regular,2020-12-05,18:00,2020-12-05T09:00:00+00:00,,,
1965921,https://www.tvmaze.com/episodes/1965921/new-japan-pro-wrestling-2020-12-05-best-of-the-super-jr27-night-8,BEST OF THE SUPER Jr.27 Night 8,2020,84,regular,2020-12-05,18:30,2020-12-05T09:30:00+00:00,120.0,,
2153993,https://www.tvmaze.com/episodes/2153993/oteren-svenn-1x01-vinter-og-sno,Vinter og snø,1,1,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153994,https://www.tvmaze.com/episodes/2153994/oteren-svenn-1x02-hyttetur,Hyttetur,1,2,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153995,https://www.tvmaze.com/episodes/2153995/oteren-svenn-1x03-innedag,Innedag,1,3,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153996,https://www.tvmaze.com/episodes/2153996/oteren-svenn-1x04-fisk-under-isen,Fisk under isen,1,4,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153997,https://www.tvmaze.com/episodes/2153997/oteren-svenn-1x05-polser-og-kakao,Pølser og kakao,1,5,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153998,https://www.tvmaze.com/episodes/2153998/oteren-svenn-1x06-ingen-vil-leke,Ingen vil leke,1,6,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2153999,https://www.tvmaze.com/episodes/2153999/oteren-svenn-1x07-smafisk-til-frokost,Småfisk til frokost,1,7,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
2154000,https://www.tvmaze.com/episodes/2154000/oteren-svenn-1x08-bursdag,Bursdag,1,8,regular,2020-12-05,,2020-12-05T11:00:00+00:00,5.0,,
