id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
2007756,https://www.tvmaze.com/episodes/2007756/stand-up-autsajd-1x11-pavel-dedisev-17-minut-serebra,"Павел Дедищев ""17 минут серебра""",1,11,regular,2020-12-29,12:00,2020-12-29T00:00:00+00:00,20.0,,
1987860,https://www.tvmaze.com/episodes/1987860/blic-krik-1x12-12-nurlan-saburov-t-fest-garik-oganisan-rustam-reptiloid-emir-kasokov,"#12: НУРЛАН САБУРОВ, T-Fest, ГАРИК ОГАНИСЯН, РУСТАМ РЕПТИЛОИД, ЭМИР КАШОКОВ",1,12,regular,2020-12-29,12:00,2020-12-29T00:00:00+00:00,30.0,,
2008031,https://www.tvmaze.com/episodes/2008031/lab-s-antonom-belaevym-2x10-therr-maitz,Therr Maitz,2,10,regular,2020-12-29,,2020-12-29T00:00:00+00:00,34.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/737210.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/737210.jpg'}",
1964569,https://www.tvmaze.com/episodes/1964569/core-sense-1x13-episode-13,Episode 13,1,13,regular,2020-12-29,10:00,2020-12-29T02:00:00+00:00,24.0,,
2052513,https://www.tvmaze.com/episodes/2052513/wu-shen-zhu-zai-1x88-episode-88,Episode 88,1,88,regular,2020-12-29,10:00,2020-12-29T02:00:00+00:00,8.0,,
1993658,https://www.tvmaze.com/episodes/1993658/7-days-of-romance-2x03-episode-3,Episode 3,2,3,regular,2020-12-29,,2020-12-29T03:00:00+00:00,15.0,,
2096302,https://www.tvmaze.com/episodes/2096302/no-turning-back-romance-1x07-7,7,1,7,regular,2020-12-29,,2020-12-29T03:00:00+00:00,12.0,,
2324423,https://www.tvmaze.com/episodes/2324423/unique-lady-2x11-episode-11,Episode 11,2,11,regular,2020-12-29,12:00,2020-12-29T04:00:00+00:00,40.0,,
2324424,https://www.tvmaze.com/episodes/2324424/unique-lady-2x12-episode-12,Episode 12,2,12,regular,2020-12-29,12:00,2020-12-29T04:00:00+00:00,38.0,,
2068352,https://www.tvmaze.com/episodes/2068352/doomsday-awakening-2x03-episode-3,Episode 3,2,3,regular,2020-12-29,,2020-12-29T04:00:00+00:00,15.0,,
1998600,https://www.tvmaze.com/episodes/1998600/unique-lady-2-1x11-episode-11,Episode 11,1,11,regular,2020-12-29,,2020-12-29T04:00:00+00:00,45.0,,
1998602,https://www.tvmaze.com/episodes/1998602/unique-lady-2-1x12-episode-12,Episode 12,1,12,regular,2020-12-29,,2020-12-29T04:00:00+00:00,45.0,,
2005759,https://www.tvmaze.com/episodes/2005759/legend-of-yun-qian-1x12-episode-12,Episode 12,1,12,regular,2020-12-29,,2020-12-29T04:00:00+00:00,4.0,,
2082179,https://www.tvmaze.com/episodes/2082179/ling-jian-zun-4x36-di136ji,第136集,4,36,regular,2020-12-29,,2020-12-29T04:00:00+00:00,10.0,,
2161418,https://www.tvmaze.com/episodes/2161418/mafia-nights-3x01-bazy-awl-grwh-swm,بازی اول گروه سوم,3,1,regular,2020-12-29,08:00,2020-12-29T04:30:00+00:00,90.0,,
1997181,https://www.tvmaze.com/episodes/1997181/paurashpur-1x01-paurashpur-kingdom-of-patriarchy,Paurashpur: Kingdom of Patriarchy,1,1,regular,2020-12-29,,2020-12-29T06:30:00+00:00,28.0,,
1997182,https://www.tvmaze.com/episodes/1997182/paurashpur-1x02-naqaab-posh-the-mysterious-kidnapper,Naqaab Posh: The Mysterious Kidnapper,1,2,regular,2020-12-29,,2020-12-29T06:30:00+00:00,18.0,,
1997183,https://www.tvmaze.com/episodes/1997183/paurashpur-1x03-kala-ranveer-not-a-love-story,Kala Ranveer: Not a Love Story!,1,3,regular,2020-12-29,,2020-12-29T06:30:00+00:00,19.0,,
1997184,https://www.tvmaze.com/episodes/1997184/paurashpur-1x04-boris-the-gender-politics,Boris: The Gender Politics,1,4,regular,2020-12-29,,2020-12-29T06:30:00+00:00,19.0,,
1997185,https://www.tvmaze.com/episodes/1997185/paurashpur-1x05-ujale-baaz-the-secret-hawk,Ujale Baaz: The Secret Hawk,1,5,regular,2020-12-29,,2020-12-29T06:30:00+00:00,18.0,,
1997186,https://www.tvmaze.com/episodes/1997186/paurashpur-1x06-nayantara-legend-of-the-missing-maharani,Nayantara: Legend of the Missing Maharani,1,6,regular,2020-12-29,,2020-12-29T06:30:00+00:00,19.0,,
1997187,https://www.tvmaze.com/episodes/1997187/paurashpur-1x07-vidroh-the-uprising,Vidroh: The Uprising,1,7,regular,2020-12-29,,2020-12-29T06:30:00+00:00,18.0,,
1988204,https://www.tvmaze.com/episodes/1988204/lovestruck-in-the-city-1x03-episode-3,Episode 3,1,3,regular,2020-12-29,17:00,2020-12-29T08:00:00+00:00,30.0,,
1996796,https://www.tvmaze.com/episodes/1996796/alex-og-aune-1x18-temmer-demonene,Temmer demonene,1,18,regular,2020-12-29,,2020-12-29T11:00:00+00:00,12.0,,
2029555,https://www.tvmaze.com/episodes/2029555/labyrint-5x05-episode-5,Episode 5,5,5,regular,2020-12-29,,2020-12-29T11:00:00+00:00,32.0,,
2077447,https://www.tvmaze.com/episodes/2077447/tillykke-i-skal-have-trillinger-2x01-nyt-ar-nye-vaner,"Nyt år, nye vaner",2,1,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2077448,https://www.tvmaze.com/episodes/2077448/tillykke-i-skal-have-trillinger-2x02-trillingelivets-udfordringer,Trillingelivets udfordringer,2,2,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2077449,https://www.tvmaze.com/episodes/2077449/tillykke-i-skal-have-trillinger-2x03-hjemme-er-bedst,Hjemme er bedst,2,3,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2077451,https://www.tvmaze.com/episodes/2077451/tillykke-i-skal-have-trillinger-2x04-corona-vender-alt-pa-hovedet,Corona vender alt på hovedet,2,4,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2077452,https://www.tvmaze.com/episodes/2077452/tillykke-i-skal-have-trillinger-2x05-sommer-og-store-dage,Sommer og store dage,2,5,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2077453,https://www.tvmaze.com/episodes/2077453/tillykke-i-skal-have-trillinger-2x06-fremtiden-er-lys,Fremtiden er lys,2,6,regular,2020-12-29,,2020-12-29T11:00:00+00:00,30.0,,
2126481,https://www.tvmaze.com/episodes/2126481/nieobecni-1x01-odcinek-1,Odcinek 1,1,1,regular,2020-12-29,,2020-12-29T11:00:00+00:00,41.0,,
2126482,https://www.tvmaze.com/episodes/2126482/nieobecni-1x02-odcinek-2,Odcinek 2,1,2,regular,2020-12-29,,2020-12-29T11:00:00+00:00,43.0,,
2047751,https://www.tvmaze.com/episodes/2047751/honest-game-trailers-2020-12-29-call-of-duty-black-ops-cold-war,Call of Duty: Black Ops Cold War,2020,52,regular,2020-12-29,,2020-12-29T12:00:00+00:00,5.0,,
1995627,https://www.tvmaze.com/episodes/1995627/honest-trailers-2020-12-29-2020-feat-patton-oswalt,2020 (feat. Patton Oswalt),2020,53,regular,2020-12-29,,2020-12-29T12:00:00+00:00,5.0,,
1980406,https://www.tvmaze.com/episodes/1980406/the-young-turks-2020-12-29-december-29-2020-hour-1,"December 29, 2020 - Hour 1",2020,319,regular,2020-12-29,,2020-12-29T12:00:00+00:00,120.0,,
1980407,https://www.tvmaze.com/episodes/1980407/the-young-turks-2020-12-29-december-29-2020-hour-2,"December 29, 2020 - Hour 2",2020,320,regular,2020-12-29,,2020-12-29T12:00:00+00:00,120.0,,
2176146,https://www.tvmaze.com/episodes/2176146/scishow-2020-12-29-the-fly-that-lays-eggs-in-toad-nostrils,The Fly That Lays Eggs in Toad Nostrils,2020,356,regular,2020-12-29,,2020-12-29T12:00:00+00:00,,,
1995781,https://www.tvmaze.com/episodes/1995781/returning-the-favor-4x16-the-motorcycle-racer-saving-animals,The Motorcycle Racer Saving Animals,4,16,regular,2020-12-29,,2020-12-29T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/291/728291.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/291/728291.jpg'}","<p>Mike and the @Returning the Favor crew surprise Shelina Moreda, a motorcycle racing/model/dairy farmer's daughter who is saving animals from the wildfires and other situations in Northern California.</p>"
2018261,https://www.tvmaze.com/episodes/2018261/red-table-talk-3x26-how-to-handle-awkward-conversations,How to Handle #Awkward Conversations,3,26,regular,2020-12-29,,2020-12-29T12:00:00+00:00,25.0,,
1995564,https://www.tvmaze.com/episodes/1995564/inside-of-you-with-michael-rosenbaum-1x144-world-famous-voice-actor-clancy-brown,World Famous Voice Actor Clancy Brown,1,144,regular,2020-12-29,,2020-12-29T12:00:00+00:00,90.0,,"<p>Clancy Brown (Shawshank, SpongeBob) joins me this week to share his personal experience with impostor syndrome throughout his career from its inception to highlights like The Shawshank Redemption. </p><p>Clancy talks about how the industry had changed over the decades and how he feels blessed to have found voice acting for the presence it allows him to keep. </p><p>We also get into some good ole Lex talk, how fame can drastically change a set, and even his personal experience working with the late great Sean Connery.</p>"
1960500,https://www.tvmaze.com/episodes/1960500/all-elite-wrestling-dark-2020-12-29-aew-dark-67,AEW Dark 67,2020,53,regular,2020-12-29,,2020-12-29T12:00:00+00:00,,,
1996800,https://www.tvmaze.com/episodes/1996800/ex-and-the-city-4x10-episode-10,Episode 10,4,10,regular,2020-12-29,,2020-12-29T12:00:00+00:00,12.0,,
1992598,https://www.tvmaze.com/episodes/1992598/roommate-2x02-episode-2,Episode 2,2,2,regular,2020-12-29,,2020-12-29T12:00:00+00:00,48.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/293/733849.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/293/733849.jpg'}",<p>James comes out to his mother about his relationship with Sky.  The two spend quality time together at the night market and around the city.  </p>
1988461,https://www.tvmaze.com/episodes/1988461/uwn-primetime-2020-12-29-primetime-live-16,Primetime Live 16,2020,16,regular,2020-12-29,,2020-12-29T12:00:00+00:00,120.0,,
1976050,https://www.tvmaze.com/episodes/1976050/twisted-fate-of-love-1x39-episode-39,Episode 39,1,39,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1976051,https://www.tvmaze.com/episodes/1976051/twisted-fate-of-love-1x40-episode-40,Episode 40,1,40,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1984958,https://www.tvmaze.com/episodes/1984958/dream-detective-1x19-episode-19,Episode 19,1,19,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1984959,https://www.tvmaze.com/episodes/1984959/dream-detective-1x20-episode-20,Episode 20,1,20,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1985205,https://www.tvmaze.com/episodes/1985205/handmade-love-1x06-meet-me-in-your-past,Meet Me In Your Past,1,6,regular,2020-12-29,,2020-12-29T12:00:00+00:00,16.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/291/729339.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/291/729339.jpg'}",
1988072,https://www.tvmaze.com/episodes/1988072/forever-love-1x21-episode-21,Episode 21,1,21,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1988073,https://www.tvmaze.com/episodes/1988073/forever-love-1x22-episode-22,Episode 22,1,22,regular,2020-12-29,20:00,2020-12-29T12:00:00+00:00,45.0,,
1988303,https://www.tvmaze.com/episodes/1988303/nwa-shockwave-1x05-episode-5,Episode 5,1,5,regular,2020-12-29,,2020-12-29T12:00:00+00:00,45.0,,
1993827,https://www.tvmaze.com/episodes/1993827/the-case-solver-1x21-episode-21,Episode 21,1,21,regular,2020-12-29,,2020-12-29T12:00:00+00:00,27.0,,
1993828,https://www.tvmaze.com/episodes/1993828/the-case-solver-1x22-episode-22,Episode 22,1,22,regular,2020-12-29,,2020-12-29T12:00:00+00:00,27.0,,
1993829,https://www.tvmaze.com/episodes/1993829/the-case-solver-1x23-episode-23,Episode 23,1,23,regular,2020-12-29,,2020-12-29T12:00:00+00:00,27.0,,
