id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary
1982657,https://www.tvmaze.com/episodes/1982657/jakten-pa-en-mordare-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-13,,2020-12-13T11:00:00+00:00,60.0,"<p>Given a deadline to clear up the Helen Nilsson case by the new boss at Kristianstad, Pelle and his team are under pressure.</p>"
2178562,https://www.tvmaze.com/episodes/2178562/oiiiginaler-1x03-juleflue,Juleflue,1,3.0,regular,2020-12-13,,2020-12-13T11:00:00+00:00,4.0,
1967756,https://www.tvmaze.com/episodes/1967756/0-z-majklom-surom-5x15-cyberpunk-2077-sprava-seremeta-marvel-palanica-awards-alinkocvintar-0-z-majklom-surom-15,"Cyberpunk 2077, справа Шеремета, Marvel, Паляниця Awards, ялинкоцвинтар: #@)₴?$0 з Майклом Щуром #15",5,15.0,regular,2020-12-13,14:00,2020-12-13T12:00:00+00:00,40.0,
2176130,https://www.tvmaze.com/episodes/2176130/scishow-2020-12-13-from-thunderstorms-to-black-holes-4-natural-particle-accelerators,From Thunderstorms to Black Holes: 4 Natural Particle Accelerators,2020,340.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,,
2126035,https://www.tvmaze.com/episodes/2126035/kuntergrau-3x05-episode-5,Episode 5,3,5.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,34.0,
1975744,https://www.tvmaze.com/episodes/1975744/friheden-2x05-afsnit-5,Afsnit 5,2,5.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,45.0,
2111705,https://www.tvmaze.com/episodes/2111705/world-wonder-ring-stardom-2020-12-13-stardom-road-to-osaka-dream-cinderella-tag-1,Stardom Road To Osaka Dream Cinderella - Tag 1,2020,51.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,120.0,
1985115,https://www.tvmaze.com/episodes/1985115/redakcia-s03-special-redakcia-news-novogodnij-lokdaun-castnaa-zizn-silovikov-obokrali-specbort,"Редакция. News: новогодний локдаун, частная жизнь силовиков, обокрали спецборт",3,,insignificant_special,2020-12-13,,2020-12-13T12:00:00+00:00,25.0,
1964447,https://www.tvmaze.com/episodes/1964447/bani-negri-pentru-zile-albe-1x04-ascunzatoarea,Ascunzătoarea,1,4.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,60.0,
2037279,https://www.tvmaze.com/episodes/2037279/veneno-s01-special-mas-de-veneno-el-documental,Más de Veneno: El documental,1,,insignificant_special,2020-12-13,13:00,2020-12-13T12:00:00+00:00,55.0,
1985093,https://www.tvmaze.com/episodes/1985093/cuzie-pisma-1x21-otnosenia-i-byt-lubov-posle-50-on-brosil-mena-vo-sne,"""Отношения и быт"", ""Любовь после 50"", ""Он бросил меня во сне""",1,21.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,62.0,
1983044,https://www.tvmaze.com/episodes/1983044/ultra-galaxy-fight-the-absolute-conspiracy-1x04-part-4,Part 4,1,4.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,14.0,
1996816,https://www.tvmaze.com/episodes/1996816/pappas-pojkar-1x04-leos-triangeldrama-med-en-golddigger,Leos triangeldrama med en golddigger,1,4.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,23.0,
1997299,https://www.tvmaze.com/episodes/1997299/the-george-lucas-talk-show-1x19-episode-xix-investors-meeting,Episode XIX: Investors Meeting,1,19.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,,"<p>The pandemic rages on. Meanwhile, THE GEORGE LUCAS TALK SHOW continues to deliver quality livestream content from the digital safety of PLANET SCUM. Retired filmmaker GEORGE LUCAS (notoriously dead-eyed character actor CONNOR RATLIFF) and the aforementioned WATTO (GRIFFIN NEWMAN, co-lead on Amazon's THE TICK) provide weekly entertainment which can be viewed safely by people who don't want to catch a disease. Do YOU want to catch a disease? No? Good. That was the right answer. They are joined, as always, by snack-snacking, nap-napping producer PATRICK COTNOIR (aka Bumptrick Guestgone aka Bootrick Scootmore aka Bootscoot Baby) whose druthers include you following him on twitter RIGHT NOW: @patrickcotnoir Hey, next week is our HOLIDAY SPECIAL. Ooh, tell your friends about it. Especially if your friends are rich and want to help us help people who are hungry and need food. I'm serious, if you have rich friends, send them our way next week for our last charity fundraiser of this horrible, horrible year..</p>"
1998362,https://www.tvmaze.com/episodes/1998362/accused-a-mother-on-trial-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,40.0,"<p>Ashley Ard has been dubbed ‘The Most Hated Woman in Alaska' after being accused of killing her newborn baby. She pleads not guilty, and her lawyer draws attention to her ex-husband.</p>"
1998363,https://www.tvmaze.com/episodes/1998363/accused-a-mother-on-trial-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,41.0,<p>Rex searches for evidence to implicate Kennard in the crime. Details of Ashley and Kennard's past reveal why she might be covering up for him. Kennard finally breaks his silence.</p>
1998364,https://www.tvmaze.com/episodes/1998364/accused-a-mother-on-trial-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,39.0,"<p>Struggling to get any more information from Ashley, Rex turns to a forensic psychologist for answers. A date for trial is set, but Ashley makes a shocking announcement.</p>"
1998365,https://www.tvmaze.com/episodes/1998365/accused-a-mother-on-trial-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,48.0,"<p>Ashley's new daughter arrives, but their time together is cut short when Ashley is remanded into custody. Rex and the prosecution engage in one final battle over Ashley's freedom.</p>"
2005321,https://www.tvmaze.com/episodes/2005321/laikykites-ten-5x14-pakazucha-ir-kovidines-kaledos,Pakazucha ir kovidinės Kalėdos,5,14.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,45.0,
2024914,https://www.tvmaze.com/episodes/2024914/el-anesa-farah-2x21-episode-21,Episode 21,2,21.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,40.0,
2036501,https://www.tvmaze.com/episodes/2036501/radioactive-1x01-episode-1,Épisode 1,1,1.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,9.0,
2195601,https://www.tvmaze.com/episodes/2195601/into-the-mother-lands-1x11-in-space-no-one-can-hear-you-splorch,"In Space, No one Can Hear You Splorch",1,11.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,184.0,"<p>The crew meets their nemesis face to tentacle, and the Grand Minister of Agriculture tries the diplomatic approach…key word tries.</p>"
2255984,https://www.tvmaze.com/episodes/2255984/awesomeness-tvs-next-influencer-1x04-kiss-or-truth-tiktok-creator-mansion-edition,Kiss or Truth: TikTok Creator Mansion Edition,1,4.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,19.0,<p>The TikTok mansion plays a wild game of Kiss or Truth.</p>
2267316,https://www.tvmaze.com/episodes/2267316/dekonstrukcia-1x28-klim-zukov-o-polskom-istoriceskom-filme-krestonoscy-1960,"Клим Жуков о польском историческом фильме ""Крестоносцы"" (1960)",1,28.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,60.0,
2318103,https://www.tvmaze.com/episodes/2318103/bride-of-beirut-2x47-episode-47,Episode 47,2,47.0,regular,2020-12-13,,2020-12-13T12:00:00+00:00,45.0,
1990374,https://www.tvmaze.com/episodes/1990374/fantastico-48x50-edition-of-12132020,Edition of 12/13/2020,48,50.0,regular,2020-12-13,,2020-12-13T14:00:00+00:00,,
2165930,https://www.tvmaze.com/episodes/2165930/off-topic-2020-12-13-the-nerds-won-261,The Nerds Won - #261,2020,47.0,regular,2020-12-13,,2020-12-13T17:00:00+00:00,120.0,
1985914,https://www.tvmaze.com/episodes/1985914/idolish7-2x13-lies-and-formality,Lies and Formality,2,13.0,regular,2020-12-13,,2020-12-13T17:00:00+00:00,25.0,"<p>Filming for the drama Tamaki and Sogo are co-starring in is going well. However, Sogo continues to worry about his encounter with Tamaki's younger sister, which he hasn't been able to tell anyone about. On the final day of the special unit's joint practice, Tamaki is shocked to discover that Sogo couldn't trust him emough to tell him about Aya.</p>"
2008607,https://www.tvmaze.com/episodes/2008607/wwe-untold-1x17-goldbergs-streak,Goldberg's Streak,1,17.0,regular,2020-12-13,,2020-12-13T17:00:00+00:00,,
1977561,https://www.tvmaze.com/episodes/1977561/peytons-places-2x03-lynn-swann,Lynn Swann,2,3.0,regular,2020-12-13,,2020-12-13T17:00:00+00:00,30.0,
2274707,https://www.tvmaze.com/episodes/2274707/couples-therapy-1x10-episode-10,Episode 10,1,10.0,regular,2020-12-13,,2020-12-13T17:00:00+00:00,60.0,<p>Dr. Guralnik and her patients struggle with the realities of Covid-19.</p>
2119095,https://www.tvmaze.com/episodes/2119095/the-chosen-s01-special-christmas-with-the-chosen,Christmas With The Chosen,1,,insignificant_special,2020-12-13,,2020-12-13T17:00:00+00:00,108.0,"<p>For King &amp; Country, Zach Williams, Mandisa, Chris Tomlin, Hillsong United, Joshua Aaron, The Bonner Family, The Piano Guys, Stephen McWhirter/Jason Clayborn, Phil Wickham, Matt Maher...how's that for a lineup of music artists celebrating Christmas with The Chosen? To honor the birth of Christ, and to commemorate the humble yet history-altering beginnings of The Greatest Story Ever Told, these musicians all performed their favorite Christmas songs, some on the incredible Jerusalem set of Season 2 of The Chosen. Join us on December 13th, where you'll not only see these performances, along with a special presentation of the Christmas short film that launched The Chosen, you'll also see a sneak peek of highlights of Season 2!</p>"
1969228,https://www.tvmaze.com/episodes/1969228/til-deg-fra-meg-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-13,22:05,2020-12-13T21:05:00+00:00,29.0,
2234689,https://www.tvmaze.com/episodes/2234689/one-mo-chance-1x09-new-york-new-york,"New York, New York",1,9.0,regular,2020-12-13,20:00,2020-12-14T01:00:00+00:00,46.0,"<p>On a journey to find love, Chance invites 15 beautiful ""ladies"" into his home. Each week he will put the hopefuls through various challenges to test their compatibility among other things. However, with constant infighting between the contestants, will Chance be able to finally find his happily ever after?</p>"
