id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1984016,https://www.tvmaze.com/episodes/1984016/roast-battle-labelcom-1x14-14-anton-sastun,#14 - Антон Шастун,1,14.0,regular,2020-12-04,,2020-12-04T00:00:00+00:00,49.0,,
1961003,https://www.tvmaze.com/episodes/1961003/cuma-2x06-seria-12,Серия 12,2,6.0,regular,2020-12-04,,2020-12-04T00:00:00+00:00,21.0,,
1976570,https://www.tvmaze.com/episodes/1976570/zakon-i-besporyadok-1x03-seria-3,Серия 3,1,3.0,regular,2020-12-04,12:00,2020-12-04T00:00:00+00:00,30.0,,
1976571,https://www.tvmaze.com/episodes/1976571/zakon-i-besporyadok-1x04-seria-4,Серия 4,1,4.0,regular,2020-12-04,12:00,2020-12-04T00:00:00+00:00,30.0,,
1979225,https://www.tvmaze.com/episodes/1979225/kotiki-1x05-seria-5,Серия 5,1,5.0,regular,2020-12-04,,2020-12-04T00:00:00+00:00,12.0,,
1972557,https://www.tvmaze.com/episodes/1972557/the-wolf-1x15-episode-15,Episode 15,1,15.0,regular,2020-12-04,,2020-12-04T04:00:00+00:00,45.0,,
1972558,https://www.tvmaze.com/episodes/1972558/the-wolf-1x16-episode-16,Episode 16,1,16.0,regular,2020-12-04,,2020-12-04T04:00:00+00:00,45.0,,
1910446,https://www.tvmaze.com/episodes/1910446/the-founder-of-diabolism-q-1x20-drunkenness,Drunkenness,1,20.0,regular,2020-12-04,,2020-12-04T04:00:00+00:00,5.0,,
2082172,https://www.tvmaze.com/episodes/2082172/ling-jian-zun-4x29-di129ji,第129集,4,29.0,regular,2020-12-04,,2020-12-04T04:00:00+00:00,10.0,,
2080222,https://www.tvmaze.com/episodes/2080222/supreme-god-emperor-1x60-episode-60,Episode 60,1,60.0,regular,2020-12-04,,2020-12-04T04:00:00+00:00,10.0,,
1983280,https://www.tvmaze.com/episodes/1983280/forstegangstjenesten-s01-special-bloopers,Bloopers,1,,insignificant_special,2020-12-04,06:00,2020-12-04T05:00:00+00:00,8.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/287/719797.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/287/719797.jpg'}",
1976708,https://www.tvmaze.com/episodes/1976708/familien-lykke-1x09-ilu,ILU,1,9.0,regular,2020-12-04,06:00,2020-12-04T05:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/285/714185.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/285/714185.jpg'}",<p>Randi must get over a mental barrier to say the E-word to Kim Rune. The couple Bitten and Reidar have had a one night stand.</p>
1977312,https://www.tvmaze.com/episodes/1977312/stjernestov-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-04,06:00,2020-12-04T05:00:00+00:00,22.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726338.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726338.jpg'}",
1973848,https://www.tvmaze.com/episodes/1973848/im-a-celebritythe-daily-drop-1x17-peter-andre-mo-farah-ria-hebden-aj-pritchard,"Peter Andre, Mo Farah, Ria Hebden, AJ Pritchard",1,17.0,regular,2020-12-04,06:00,2020-12-04T06:00:00+00:00,30.0,,
2132708,https://www.tvmaze.com/episodes/2132708/uncommon-sense-with-saloni-1x05-cyber-scams-in-india,Cyber Scams in India,1,5.0,regular,2020-12-04,,2020-12-04T06:30:00+00:00,,,
1979372,https://www.tvmaze.com/episodes/1979372/melon-music-awards-2020-12-04-day-3,Day 3,2020,3.0,regular,2020-12-04,18:00,2020-12-04T09:00:00+00:00,300.0,,
