id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary
1987792,https://www.tvmaze.com/episodes/1987792/color-rush-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-30,18:00,2020-12-30T09:00:00+00:00,17.0,"<p>Yun Woo suffers from monochromat. In his eyes, everything is in the shades of gray colors. On the first day at Sangsang High School, Yeon Woo gets to meet new classmates. One of them is Go Yoo Han who dreams of becoming a K-pop artist. When Yoo Han takes off his mask, Yun Woo starts to see the colors.</p>"
2007592,https://www.tvmaze.com/episodes/2007592/10-bin-adim-1x01-eski-sevgili,Eski Sevgili,1,1.0,regular,2020-12-30,,2020-12-30T09:00:00+00:00,12.0,
2007593,https://www.tvmaze.com/episodes/2007593/10-bin-adim-1x02-yalan,Yalan,1,2.0,regular,2020-12-30,,2020-12-30T09:00:00+00:00,12.0,
2015361,https://www.tvmaze.com/episodes/2015361/life-of-namjoo-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-30,18:00,2020-12-30T09:00:00+00:00,19.0,
2017663,https://www.tvmaze.com/episodes/2017663/masrah-masr-8x09-a-day-that-passed,A Day that Passed,8,9.0,regular,2020-12-30,,2020-12-30T10:00:00+00:00,60.0,
1996797,https://www.tvmaze.com/episodes/1996797/alex-og-aune-1x19-gir-tilbake,Gir tilbake,1,19.0,regular,2020-12-30,,2020-12-30T11:00:00+00:00,12.0,
2029557,https://www.tvmaze.com/episodes/2029557/labyrint-5x06-episode-6,Episode 6,5,6.0,regular,2020-12-30,,2020-12-30T11:00:00+00:00,35.0,
1945903,https://www.tvmaze.com/episodes/1945903/the-expanse-5x05-down-and-out,Down and Out,5,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,49.0,<p>Amos and Clarissa are trapped in a collapsed building. Naomi contends with her old family. Holden assembles a new crew on the Roci. Alex and Bobbie make a dangerous discovery in the Belt.</p>
1980408,https://www.tvmaze.com/episodes/1980408/the-young-turks-2020-12-30-december-30-2020-hour-1,"December 30, 2020 - Hour 1",2020,321.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,120.0,
1980409,https://www.tvmaze.com/episodes/1980409/the-young-turks-2020-12-30-december-30-2020-hour-2,"December 30, 2020 - Hour 2",2020,322.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,120.0,
1997492,https://www.tvmaze.com/episodes/1997492/unhhhh-5x32-random-xii,Random XII,5,32.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,10.0,<p>Surprise! Here's one last random episode to round out the season. Check out the hi-jinks the gals got up to that didn't make the episodes!</p>
2176147,https://www.tvmaze.com/episodes/2176147/scishow-2020-12-30-5-great-minds-to-celebrate-in-2021-and-beyond-compilation,5 Great Minds to Celebrate in 2021 and Beyond | Compilation,2020,357.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,
1997811,https://www.tvmaze.com/episodes/1997811/uznat-za-10-sekund-4x43-sura,Шура,4,43.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,22.0,
2041159,https://www.tvmaze.com/episodes/2041159/dtk-elviszlek-magammal-7x21-barabas-eva,Barabás Éva,7,21.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,33.0,
1995782,https://www.tvmaze.com/episodes/1995782/a-pogovorit-4x40-rustam-i-indira-nabievy-istoria-lubvi-posle-tragedii-maldivy-deti-elbrus,"Рустам и Индира Набиевы. История любви после трагедии. Мальдивы, дети, Эльбрус!",4,40.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,93.0,
1975372,https://www.tvmaze.com/episodes/1975372/transformers-war-for-cybertron-trilogy-2x01-episode-1,Episode 1,2,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,24.0,"<p>Believing the Allspark destroyed, Megatron plans to flee the dying planet — but at great cost. Elita's plan to free some prisoners hits a snag.</p><p><br /> </p>"
1985596,https://www.tvmaze.com/episodes/1985596/transformers-war-for-cybertron-trilogy-2x02-episode-2,Episode 2,2,2.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,25.0,"<p>Mercenary Transformers come upon the Ark adrift in space. As unlikely allies arrive to rescue the imprisoned Autobots, Megatron reveals Project Nemesis.</p><p><br /> </p>"
1985597,https://www.tvmaze.com/episodes/1985597/transformers-war-for-cybertron-trilogy-2x03-episode-3,Episode 3,2,3.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,24.0,"<p>The Autobots locate the Allspark, but a deserted space station and its lone occupant stand in the way. The Decepticons catch up with the Ark.</p><p><br /> </p>"
1985598,https://www.tvmaze.com/episodes/1985598/transformers-war-for-cybertron-trilogy-2x04-episode-4,Episode 4,2,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,24.0,"<p>Megatron faces a life-or-death situation. As the Autobots and Decepticons work together to fight against Scorponok, Starscream tries to seize power.</p><p><br /> </p>"
1985599,https://www.tvmaze.com/episodes/1985599/transformers-war-for-cybertron-trilogy-2x05-episode-5,Episode 5,2,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,24.0,<p>Optimus encounters an unexpected guide who shows him a possible future. Megatron meets an entity who tells him what he needs to take from Optimus.</p><p><br /> </p>
1985600,https://www.tvmaze.com/episodes/1985600/transformers-war-for-cybertron-trilogy-2x06-episode-6,Episode 6,2,6.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,25.0,"<p>Above the planet where the Allspark lies, the Autobots and Decepticons battle while Deseeus closes in to exact revenge upon them all.</p>"
1996691,https://www.tvmaze.com/episodes/1996691/redakcia-3x86-kak-my-stali-civilizaciej-panelnyh-mnogoetazek,Как мы стали цивилизацией панельных многоэтажек?,3,86.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,56.0,
1974463,https://www.tvmaze.com/episodes/1974463/equinox-1x01-det-kommer-til-at-ske-igen,Det kommer til at ske igen,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,46.0,<p>A chilling phone call during Astrid's radio show stirs up memories about her sister's disappearance and spurs her to investigate what really happened.</p><p><br /> </p>
1976483,https://www.tvmaze.com/episodes/1976483/equinox-1x02-pigen-er-vaek,Pigen er væk,1,2.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,46.0,<p>Astrid returns to her childhood home to look for clues. Ida's relationship with Jakob unfolds and his fascination with a mysterious book takes root.</p><p><br /> </p>
1976484,https://www.tvmaze.com/episodes/1976484/equinox-1x03-hvad-er-det-du-ser-nar-du-sover,"Hvad er det du ser, når du sover?",1,3.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,53.0,"<p>Jakob leads Ida, Amelia and Falke to the island for the equinox. After learning more about the strange symbol, Astrid questions a former teacher.</p><p><br /> </p>"
1976485,https://www.tvmaze.com/episodes/1976485/equinox-1x04-alt-pa-plads-plads-til-alt,"Alt på plads, plads til alt",1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,44.0,"<p>The pieces begin to fall into place for Astrid with help from Ida's old friend, but the visions that plagued her as a child shake her hold on reality.</p><p><br /> </p>"
1976486,https://www.tvmaze.com/episodes/1976486/equinox-1x05-jeg-horer-stemmer,Jeg hører stemmer,1,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,41.0,"<p>A return address yields more clues, but Astrid's relentless search for answers causes concern. Ida feels lost and alone after the events on the island.</p><p><br /> </p>"
1976487,https://www.tvmaze.com/episodes/1976487/equinox-1x06-blodet-flyder-i-arerne,Blodet flyder i årerne,1,6.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,43.0,"<p>Astrid confronts her mother as she closes in on the truth. Anger, accusations and revelations mar Ida's long-awaited graduation day.</p>"
1997421,https://www.tvmaze.com/episodes/1997421/arashis-diary-voyage-1x22-the-lead-up-to-december-31st-2020-part-1,"The Lead-up to December 31st, 2020: Part 1",1,22.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,"<p>Following the Arafes 2020 watch party, the guys discuss their latest thoughts as preparations for ""This Is Arashi Live 2020.12.31"" gain momentum.</p>"
1997422,https://www.tvmaze.com/episodes/1997422/arashis-diary-voyage-1x23-the-lead-up-to-december-31st-2020-part-2,"The Lead-up to December 31st, 2020: Part 2",1,23.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,"<p>With the hiatus fast approaching, the members speak openly about the many emotions they're feeling leading up to their final scheduled performance.</p>"
1995760,https://www.tvmaze.com/episodes/1995760/sereza-i-mikrofon-podkast-1x59-viktor-komarov-sergej-orlov-itogi-goda,"ВИКТОР КОМАРОВ, СЕРГЕЙ ОРЛОВ | ИТОГИ ГОДА",1,59.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,208.0,
1996801,https://www.tvmaze.com/episodes/1996801/ex-and-the-city-4x11-episode-11,Episode 11,4,11.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,12.0,
1995788,https://www.tvmaze.com/episodes/1995788/between-2-wars-2x08-summer-1920-louis-armstrong-and-the-beginning-of-the-jazz-age,Summer 1920: Louis Armstrong and the Beginning of the Jazz Age,2,8.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,18.0,"<p>Louis Armstrong will be one of the greats of the American Century. But before that, others have to blaze a trail for him. No mean feat in a land of racial tension...</p>"
1958576,https://www.tvmaze.com/episodes/1958576/my-bromance-2-5-years-later-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,60.0,
1996255,https://www.tvmaze.com/episodes/1996255/chicken-shop-date-1x47-jade-thirlwall,Jade Thirlwall,1,47.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,6.0,<p>Amelia goes for a date to a chicken shop with Jade Thirlwall from Little Mix.</p>
1970255,https://www.tvmaze.com/episodes/1970255/amore-1x51-healing,Healing,1,51.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,19.0,
1964497,https://www.tvmaze.com/episodes/1964497/shi-yi-changan-mingyue-ji-shi-you-1x11-episode-11,Episode 11,1,11.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,20.0,
1964498,https://www.tvmaze.com/episodes/1964498/shi-yi-changan-mingyue-ji-shi-you-1x12-episode-12,Episode 12,1,12.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,20.0,
1976052,https://www.tvmaze.com/episodes/1976052/twisted-fate-of-love-1x41-episode-41,Episode 41,1,41.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1976053,https://www.tvmaze.com/episodes/1976053/twisted-fate-of-love-1x42-episode-42,Episode 42,1,42.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1976054,https://www.tvmaze.com/episodes/1976054/twisted-fate-of-love-1x43-episode-43,Episode 43,1,43.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1984960,https://www.tvmaze.com/episodes/1984960/dream-detective-1x21-episode-21,Episode 21,1,21.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1984961,https://www.tvmaze.com/episodes/1984961/dream-detective-1x22-episode-22,Episode 22,1,22.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1985481,https://www.tvmaze.com/episodes/1985481/you-complete-me-1x25-episode-25,Episode 25,1,25.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1985482,https://www.tvmaze.com/episodes/1985482/you-complete-me-1x26-episode-26,Episode 26,1,26.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1996398,https://www.tvmaze.com/episodes/1996398/the-expanse-aftershow-1x05-jasai-chase-owens-jeff-woolnough,"Jasai Chase Owens, Jeff Woolnough",1,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,27.0,"<p>This week, Ty Franck and Wes Chatham welcome one of the longest standing crew members and one of the newest to The Expanse Aftershow. Watch Jeff Woolnough, director of episode 505, and Jasai Chase Owens, who plays Filip, join the chat to discuss the latest episode of The Expanse Season 5.</p>"
1988074,https://www.tvmaze.com/episodes/1988074/forever-love-1x23-episode-23,Episode 23,1,23.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1988075,https://www.tvmaze.com/episodes/1988075/forever-love-1x24-episode-24,Episode 24,1,24.0,regular,2020-12-30,20:00,2020-12-30T12:00:00+00:00,45.0,
1990564,https://www.tvmaze.com/episodes/1990564/follow-my-sunshine-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,15.0,
1991482,https://www.tvmaze.com/episodes/1991482/best-leftovers-ever-1x01-fast-food-to-fancy,Fast Food to Fancy,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,35.0,"<p>Hopefuls turn healthy leftovers like pork tenderloin and marinated veggies into cozy comfort fare, then revamp fast-food favorites into high-end eats.</p><p><br /> </p>"
1995741,https://www.tvmaze.com/episodes/1995741/best-leftovers-ever-1x02-game-day-gourmet,Game Day Gourmet,1,2.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,35.0,<p>Game day appetizers morph into meals that score big points with the judges. The contestants must reimagine smoky barbecue takeout as a gourmet feast.</p><p><br /> </p>
1995742,https://www.tvmaze.com/episodes/1995742/best-leftovers-ever-1x03-the-holidays,The Holidays!,1,3.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,36.0,"<p>A festive meal means lots of leftovers. So how about glazed ham, apple pie and green bean casserole… on a sandwich? Later, Greek food gets a new life.</p><p><br /> </p>"
1995743,https://www.tvmaze.com/episodes/1995743/best-leftovers-ever-1x04-pot-roast-to-french-toast,Pot Roast to French Toast,1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,36.0,"<p>The cooks serve up a spectacular breakfast using fancy date-night leftovers from the fridge, then wow the judges with fresh takes on Italian takeout.</p><p><br /> </p>"
1995744,https://www.tvmaze.com/episodes/1995744/best-leftovers-ever-1x05-down-home-to-uptown,Down-Home to Uptown,1,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,36.0,"<p>Bacon-wrapped brats and blueberry cobbler get a second look as late-night snacks, and duck confit and cassoulet evolve into entirely different dishes.</p><p><br /> </p>"
1995745,https://www.tvmaze.com/episodes/1995745/best-leftovers-ever-1x06-welcome-to-the-neighborhood,Welcome to the Neighborhood,1,6.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,35.0,"<p>Potluck castoffs return with a vengeance as sinful desserts before the challengers tackle chilled Chinese takeout, including egg rolls and chow mein.</p><p><br /> </p>"
1995746,https://www.tvmaze.com/episodes/1995746/best-leftovers-ever-1x07-fiesta-feast,Fiesta Feast,1,7.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,36.0,"<p>The cooks use food from a children's party to make cocktails and an indulgent brunch. Mexican dishes are remade into gnocchi, dumplings and more.</p><p><br /> </p>"
1995747,https://www.tvmaze.com/episodes/1995747/best-leftovers-ever-1x08-bland-to-flavor-bomb,Bland to Flavor Bomb,1,8.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,35.0,"<p>After creating a ""flavor bomb"" from notoriously bland foods like rice and toast, the competitors take on a new challenge: transforming Thai takeout.</p>"
1995386,https://www.tvmaze.com/episodes/1995386/sanpa-luci-e-tenebre-di-san-patrignano-1x01-nascita,Nascita,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,56.0,"<p>Cheap heroin begins to flood Italy. With the government unable to deal with the damage, Vincenzo Muccioli opens a commune to treat addicted youth.</p><p><br /> </p>"
1995752,https://www.tvmaze.com/episodes/1995752/sanpa-luci-e-tenebre-di-san-patrignano-1x02-crescita,Crescita,1,2.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,58.0,"<p>Despite the serious charges against him, Muccioli receives overwhelming support from the public, including many affected by the heroin crisis.</p><p><br /> </p>"
1995753,https://www.tvmaze.com/episodes/1995753/sanpa-luci-e-tenebre-di-san-patrignano-1x03-fama,Fama,1,3.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,61.0,"<p>As Muccioli's fame and power grow, San Patrignano also expands beyond his immediate control. The commune struggles to deal with the AIDS epidemic.</p><p><br /> </p>"
1995754,https://www.tvmaze.com/episodes/1995754/sanpa-luci-e-tenebre-di-san-patrignano-1x04-declino,Declino,1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,62.0,"<p>Natalia's death is followed by another loss, until finally a heinous act of cruelty takes place. Then, Muccioli's driver makes a damning accusation.</p><p><br /> </p>"
1995755,https://www.tvmaze.com/episodes/1995755/sanpa-luci-e-tenebre-di-san-patrignano-1x05-caduta,Caduta,1,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,64.0,"<p>The trials related to Roberto Maranzano's murder come to an end, leaving Muccioli exhausted and broken. His health begins to deteriorate drastically.</p>"
1997534,https://www.tvmaze.com/episodes/1997534/the-penalty-zone-1x27-episode-27,Episode 27,1,27.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
1997535,https://www.tvmaze.com/episodes/1997535/the-penalty-zone-1x28-episode-28,Episode 28,1,28.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
2005324,https://www.tvmaze.com/episodes/2005324/laikykites-ten-5x17-nepaprastu-2020-uju-apzvalga,Nepaprastų 2020-ųjų apžvalga,5,17.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
2007689,https://www.tvmaze.com/episodes/2007689/my-best-friends-story-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
2007690,https://www.tvmaze.com/episodes/2007690/my-best-friends-story-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
2016056,https://www.tvmaze.com/episodes/2016056/osennie-vizity-1x01-seria-1,Серия 1,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,66.0,
2034363,https://www.tvmaze.com/episodes/2034363/lulu-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,40.0,
2074010,https://www.tvmaze.com/episodes/2074010/arm-share-1x55-episode-55,Episode 55,1,55.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,29.0,<p>A trip to the beach ends playing the king game where the guys hand out tough punishments to each other!</p>
2109335,https://www.tvmaze.com/episodes/2109335/kazka-taemnica-cargolosu-1x01-magicnij-pralis,Магічний праліс,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,13.0,
2118379,https://www.tvmaze.com/episodes/2118379/yaar-jigree-kasooti-degree-2x13-reunion,REUNION,2,13.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,
2166197,https://www.tvmaze.com/episodes/2166197/hello-kittys-super-cute-adventures-1x11-telephone-game,Telephone Game,1,11.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,
2197600,https://www.tvmaze.com/episodes/2197600/peace-of-mind-with-taraji-1x06-holiday-despair-or-something-more-serious,Holiday Despair or Something More Serious,1,6.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,,
2204454,https://www.tvmaze.com/episodes/2204454/the-motive-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,43.0,<p>His lawyer has his own ideas while his chronicler glimpses his real feelings. Can the truth about the past — or an enigma's present — be understood?</p>
2268219,https://www.tvmaze.com/episodes/2268219/the-cool-crystal-show-1x01-back-in-the-living-room,Back in the Living Room,1,1.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,25.0,"<p>Two scenes from the stage show ""Some of My Best Friends,"" and the introduction of Keymah's Cool Collection, Art Is collection, neighborhood matriarch Miss Louise and her porch pal Miss Ethel, and the comic that does stand-up - tragedy.</p>"
2318116,https://www.tvmaze.com/episodes/2318116/bride-of-beirut-2x60-episode-60,Episode 60,2,60.0,regular,2020-12-30,,2020-12-30T12:00:00+00:00,45.0,
1999627,https://www.tvmaze.com/episodes/1999627/nfl-films-presents-2020-12-30-fun-and-games,Fun and Games,2020,17.0,regular,2020-12-30,08:30,2020-12-30T13:30:00+00:00,30.0,
1992763,https://www.tvmaze.com/episodes/1992763/sj-returns-4x89-episode-89,Episode 89,4,89.0,regular,2020-12-30,00:00,2020-12-30T15:00:00+00:00,5.0,
1977579,https://www.tvmaze.com/episodes/1977579/atop-the-fourth-wall-12x48-yet-another-15-mistakes-of-at4w,Yet Another 15 Mistakes of AT4W,12,48.0,regular,2020-12-30,,2020-12-30T17:00:00+00:00,25.0,
1990782,https://www.tvmaze.com/episodes/1990782/a-house-divided-3x02-we-all-got-choices,We All Got Choices,3,2.0,regular,2020-12-30,,2020-12-30T17:00:00+00:00,45.0,"<p>Stephanie finds a peaceful place. Carissa has a personal security detail assigned to her; he happens to be a handsome ex navy seal by the name of Dante Radson. Nigel receives instruction from his father in Nigeria, and things begin to heat up as the danger increases for the Sanders clan. Carissa is tormented by her ugly past. Nigel decides to test Dante's expertise.</p>"
2192628,https://www.tvmaze.com/episodes/2192628/diti-proti-zirok-2x14-vypusk-14-artem-pivovarov-daniel-salem-konstantin-vojtenko,"Выпуск 14 (Артем Пивоваров, Даниэль Салем, Константин Войтенко)",2,14.0,regular,2020-12-30,19:00,2020-12-30T17:00:00+00:00,90.0,
2135013,https://www.tvmaze.com/episodes/2135013/dimension-20-7x08-feasts-families,Feasts & Families,7,8.0,regular,2020-12-30,,2020-12-30T17:00:00+00:00,,
1977422,https://www.tvmaze.com/episodes/1977422/goede-tijden-slechte-tijden-31x71-aflevering-6326,Aflevering 6326,31,71.0,regular,2020-12-30,20:00,2020-12-30T19:00:00+00:00,23.0,
2276408,https://www.tvmaze.com/episodes/2276408/here-we-go-s01-special-pilot,Pilot,1,,significant_special,2020-12-30,21:45,2020-12-30T21:45:00+00:00,30.0,"<p>2020 has been an absolute nightmare for the Jessop family. To boost family morale, they decide they are going to have a summer holiday after all, even if it is in Margate in October.</p>"
1958869,https://www.tvmaze.com/episodes/1958869/wwe-nxt-14x53-main-event-johnny-gargano-c-vs-leon-ruff-for-the-nxt-north-american-championship,Main Event: Johnny Gargano (c) vs. Leon Ruff for the NXT North American Championship,14,53.0,regular,2020-12-30,20:00,2020-12-31T01:00:00+00:00,127.0,
2041985,https://www.tvmaze.com/episodes/2041985/submission-underground-2020-12-30-submission-underground-20-bader-vs-fowler,Submission Underground 20: Bader vs. Fowler,2020,10.0,regular,2020-12-30,20:00,2020-12-31T01:00:00+00:00,120.0,
1985214,https://www.tvmaze.com/episodes/1985214/noblesse-1x13-noblesse-take-her-hand,Noblesse / Take Her Hand,1,13.0,regular,2020-12-30,00:00,2020-12-31T05:00:00+00:00,25.0,<p>Raizel appears in front of Raskreia and the Clan Leaders to prevent Gejutel's sentence from being carried out and put things in order. The Clan Leaders are overwhelmed by his incredible power. The real reason why the Previous Lord died is finally revealed. The battle between Lord and Noblesse begins!</p>
