id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1968114,https://www.tvmaze.com/episodes/1968114/po-sezonu-videodajdzest-seasonvar-6x51-vypusk-305,Выпуск 305,6,51.0,regular,2020-12-18,,2020-12-18T00:00:00+00:00,9.0,,
1961005,https://www.tvmaze.com/episodes/1961005/cuma-2x08-seria-14,Серия 14,2,8.0,regular,2020-12-18,,2020-12-18T00:00:00+00:00,23.0,,
1989253,https://www.tvmaze.com/episodes/1989253/to-so-sketci-1x07-7-vypusk,7 выпуск,1,7.0,regular,2020-12-18,12:00,2020-12-18T00:00:00+00:00,23.0,,
1988013,https://www.tvmaze.com/episodes/1988013/muzskaa-tema-1x02-seria-2,Серия 2,1,2.0,regular,2020-12-18,12:00,2020-12-18T00:00:00+00:00,29.0,,
2030153,https://www.tvmaze.com/episodes/2030153/fox-spirit-matchmaker-9x03-episode-124,Episode 124,9,3.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,10.0,,
1972569,https://www.tvmaze.com/episodes/1972569/the-wolf-1x27-episode-27,Episode 27,1,27.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,45.0,,
1972570,https://www.tvmaze.com/episodes/1972570/the-wolf-1x28-episode-28,Episode 28,1,28.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,45.0,,
1910448,https://www.tvmaze.com/episodes/1910448/the-founder-of-diabolism-q-1x22-escape,Escape,1,22.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,5.0,,
1998583,https://www.tvmaze.com/episodes/1998583/mr-right-is-here-1x11-episode-11,Episode 11,1,11.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,45.0,,
1998584,https://www.tvmaze.com/episodes/1998584/mr-right-is-here-1x12-episode-12,Episode 12,1,12.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,45.0,,
2013868,https://www.tvmaze.com/episodes/2013868/kl-gangster-underworld-2x04-episode-4,Episode 4,2,4.0,regular,2020-12-18,12:00,2020-12-18T04:00:00+00:00,45.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/295/737762.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/295/737762.jpg'}",
2071485,https://www.tvmaze.com/episodes/2071485/youths-in-the-breeze-1x15-people-from-the-story-07,PEOPLE FROM THE STORY #07,1,15.0,regular,2020-12-18,,2020-12-18T04:00:00+00:00,7.0,,
