id,url,name,season,number,type,airdate,airtime,airstamp,runtime,summary
1977899,https://www.tvmaze.com/episodes/1977899/obycnaa-zensina-2x03-seria-12,Серия 12,2,3.0,regular,2020-12-21,10:00,2020-12-20T22:00:00+00:00,55.0,
2164195,https://www.tvmaze.com/episodes/2164195/ispoved-1x09-viktoria-bona,Виктория Боня,1,9.0,regular,2020-12-21,12:00,2020-12-21T00:00:00+00:00,48.0,
1982407,https://www.tvmaze.com/episodes/1982407/volk-1x09-seria-09,Серия 09,1,9.0,regular,2020-12-21,,2020-12-21T00:00:00+00:00,51.0,
1982408,https://www.tvmaze.com/episodes/1982408/volk-1x10-seria-10,Серия 10,1,10.0,regular,2020-12-21,,2020-12-21T00:00:00+00:00,51.0,
1988014,https://www.tvmaze.com/episodes/1988014/muzskaa-tema-1x03-seria-3,Серия 3,1,3.0,regular,2020-12-21,12:00,2020-12-21T00:00:00+00:00,30.0,
2062926,https://www.tvmaze.com/episodes/2062926/god-of-ten-thousand-realms-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-21,10:00,2020-12-21T02:00:00+00:00,7.0,
2062927,https://www.tvmaze.com/episodes/2062927/god-of-ten-thousand-realms-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-21,10:00,2020-12-21T02:00:00+00:00,7.0,
2062928,https://www.tvmaze.com/episodes/2062928/god-of-ten-thousand-realms-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-21,10:00,2020-12-21T02:00:00+00:00,7.0,
2140388,https://www.tvmaze.com/episodes/2140388/going-seventeen-2020-12-21-going-vs-seventeen-2,GOING VS SEVENTEEN #2,2020,43.0,regular,2020-12-21,,2020-12-21T03:00:00+00:00,30.0,
2005748,https://www.tvmaze.com/episodes/2005748/legend-of-yun-qian-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-21,,2020-12-21T04:00:00+00:00,4.0,
2005749,https://www.tvmaze.com/episodes/2005749/legend-of-yun-qian-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-21,,2020-12-21T04:00:00+00:00,4.0,
2065444,https://www.tvmaze.com/episodes/2065444/the-wonderland-of-ten-thousands-4x31-episode-31-159,Episode 31 (159),4,31.0,regular,2020-12-21,,2020-12-21T04:00:00+00:00,10.0,
2071491,https://www.tvmaze.com/episodes/2071491/youths-in-the-breeze-1x21-full-time-sworn-enemy-05,FULL-TIME SWORN ENEMY #05,1,21.0,regular,2020-12-21,,2020-12-21T04:00:00+00:00,7.0,
2071492,https://www.tvmaze.com/episodes/2071492/youths-in-the-breeze-1x22-full-time-sworn-enemy-06,FULL-TIME SWORN ENEMY #06,1,22.0,regular,2020-12-21,,2020-12-21T04:00:00+00:00,7.0,
1977329,https://www.tvmaze.com/episodes/1977329/stjernestov-1x21-episode-21,Episode 21,1,21.0,regular,2020-12-21,06:00,2020-12-21T05:00:00+00:00,20.0,
1989146,https://www.tvmaze.com/episodes/1989146/esenepozner-s02-special-zakladka-40-trip-misela-fuko-rusofil-mihail-segal-i-vzglad-ulitki,"Закладка #40: трип Мишеля Фуко, «Русофил», Михаил Сегал и взгляд улитки",2,,insignificant_special,2020-12-21,20:00,2020-12-21T08:00:00+00:00,11.0,
1984466,https://www.tvmaze.com/episodes/1984466/new-japan-pro-wrestling-2020-12-21-road-to-tokyo-dome-night-1,Road to Tokyo Dome Night 1,2020,88.0,regular,2020-12-21,18:30,2020-12-21T09:30:00+00:00,120.0,
1984183,https://www.tvmaze.com/episodes/1984183/hjerteslag-3x11-tilbake-til-start,Tilbake til start,3,11.0,regular,2020-12-21,,2020-12-21T11:00:00+00:00,11.0,
1987438,https://www.tvmaze.com/episodes/1987438/alex-og-aune-1x13-poet-og-trubadur,Poet og trubadur,1,13.0,regular,2020-12-21,,2020-12-21T11:00:00+00:00,12.0,
1972059,https://www.tvmaze.com/episodes/1972059/red-vs-blue-18x07-for-power-pt-1,For Power Pt. 1,18,7.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,15.0,<p>Zero is moments away from achieving the ultimate power! Can Shatter Squad stop him in time? The clocks ticking... </p>
2006162,https://www.tvmaze.com/episodes/2006162/roadkill-9x13-dirt-track-rally-shootout,Dirt Track Rally Shootout!,9,13.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,30.0,
1980398,https://www.tvmaze.com/episodes/1980398/the-young-turks-2020-12-21-december-21-2020-hour-1,"December 21, 2020 - Hour 1",2020,311.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,120.0,
1980399,https://www.tvmaze.com/episodes/1980399/the-young-turks-2020-12-21-december-21-2020-hour-2,"December 21, 2020 - Hour 2",2020,312.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,120.0,
2176138,https://www.tvmaze.com/episodes/2176138/scishow-2020-12-21-squid-proteins-but-make-them-fashion,"Squid Proteins, but Make Them Fashion",2020,348.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,,
1991449,https://www.tvmaze.com/episodes/1991449/30-minute-meals-30x16-bld-for-two-egg-foo-yung-for-breakfast-lunch-or-dinner,"BLD for Two: Egg Foo Yung for Breakfast, Lunch or Dinner",30,16.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,30.0,<p>Rachael Ray makes her own Chinese-style pork sausage for her oversized vegetable and protein omelets.</p>
1992738,https://www.tvmaze.com/episodes/1992738/good-mythical-morning-18x70-top-5-best-food-creations-of-2020,Top 5 Best Food Creations of 2020,18,70.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,,
1974423,https://www.tvmaze.com/episodes/1974423/professionals-1x09-deep-fake,Deep Fake,1,9.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,48.0,"<p>After Peter has brought his fiancée Grace to safety in New Zealand, he travels to Dublin, where Zora has ensured in his absence that Peter not only loses his share of the family empire, but also has to go to prison for infidelity. In return for a small favor, Vincent helps the Europol agent Neumann to put Tariq Bassari behind bars.</p>"
1974424,https://www.tvmaze.com/episodes/1974424/professionals-1x10-swan-song,Swan Song,1,10.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,48.0,"<p>Zora believes her goals are within reach, but she did the math without Vincent. His force is now also supported by the former Europol agent Neumann, who left the agency disaffected. While Peter, Vincent and the others do everything they can to prevent the rocket launch, the Russian investors are sitting on Zora's neck and will not tolerate any delay.</p>"
1985978,https://www.tvmaze.com/episodes/1985978/vnutri-lapenko-3x03-3-seria,3 серия,3,3.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,37.0,
2016807,https://www.tvmaze.com/episodes/2016807/control-kontrola-s01-special-special-episode,Special Episode,1,,significant_special,2020-12-21,,2020-12-21T12:00:00+00:00,11.0,
1967930,https://www.tvmaze.com/episodes/1967930/being-the-elite-1x235-a-christmas-carol,"A Christmas, Carol?",1,235.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,15.0,
1989260,https://www.tvmaze.com/episodes/1989260/la-vida-moderna-7x59-ya-le-llamaremos,Ya le llamaremos,7,59.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,29.0,
1970768,https://www.tvmaze.com/episodes/1970768/manner-of-death-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,38.0,"<p>Tan and Bun receive a strange visitor, Pat, on the night of his birthday. After a few drinks, Pat reveals his own theories behind Janejira's death. </p>"
1990482,https://www.tvmaze.com/episodes/1990482/ex-and-the-city-4x06-episode-6,Episode 6,4,6.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,12.0,
2037414,https://www.tvmaze.com/episodes/2037414/reunited-apart-with-josh-gad-2x02-the-karate-kid-and-cobra-kai,The Karate Kid and Cobra Kai,2,2.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,30.0,
1976042,https://www.tvmaze.com/episodes/1976042/twisted-fate-of-love-1x31-episode-31,Episode 31,1,31.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1976043,https://www.tvmaze.com/episodes/1976043/twisted-fate-of-love-1x32-episode-32,Episode 32,1,32.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1977646,https://www.tvmaze.com/episodes/1977646/to-love-1x35-episode-35,Episode 35,1,35.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1977647,https://www.tvmaze.com/episodes/1977647/to-love-1x36-episode-36,Episode 36,1,36.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1978781,https://www.tvmaze.com/episodes/1978781/kuad-wicha-by-brands-summer-camp-1x07-episode-7,Episode 7,1,7.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,15.0,<p>The three remaining contestants race to the second elimination point where a dramatic change occurs in the race.</p>
1987326,https://www.tvmaze.com/episodes/1987326/beauty-and-the-boss-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,60.0,
1987327,https://www.tvmaze.com/episodes/1987327/beauty-and-the-boss-1x07-episode-7,Episode 7,1,7.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,60.0,
1987328,https://www.tvmaze.com/episodes/1987328/beauty-and-the-boss-1x08-episode-8,Episode 8,1,8.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,60.0,
1987329,https://www.tvmaze.com/episodes/1987329/beauty-and-the-boss-1x09-episode-9,Episode 9,1,9.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,60.0,
1987330,https://www.tvmaze.com/episodes/1987330/beauty-and-the-boss-1x10-episode-10,Episode 10,1,10.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,60.0,
2243214,https://www.tvmaze.com/episodes/2243214/v-ritme-kolbasy-1x05-bludnyj-syn,Блудный сын,1,5.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,22.0,
1988064,https://www.tvmaze.com/episodes/1988064/forever-love-1x13-episode-13,Episode 13,1,13.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1988065,https://www.tvmaze.com/episodes/1988065/forever-love-1x14-episode-14,Episode 14,1,14.0,regular,2020-12-21,20:00,2020-12-21T12:00:00+00:00,45.0,
1989334,https://www.tvmaze.com/episodes/1989334/win-jaimes-heart-1x01-broken-hearts-lost-souls,"Broken Hearts, Lost Souls",1,1.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,18.0,"<p>Heart struggles with a recent breakup.  Jamie finds a connection to a podcaster, Win.  </p>"
1993807,https://www.tvmaze.com/episodes/1993807/the-case-solver-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993808,https://www.tvmaze.com/episodes/1993808/the-case-solver-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993809,https://www.tvmaze.com/episodes/1993809/the-case-solver-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993810,https://www.tvmaze.com/episodes/1993810/the-case-solver-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993811,https://www.tvmaze.com/episodes/1993811/the-case-solver-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993812,https://www.tvmaze.com/episodes/1993812/the-case-solver-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
1993813,https://www.tvmaze.com/episodes/1993813/the-case-solver-1x07-episode-7,Episode 7,1,7.0,regular,2020-12-21,,2020-12-21T12:00:00+00:00,27.0,
