id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1988862,https://www.tvmaze.com/episodes/1988862/sim-for-you-4x24-chanyeols-episode-24,Chanyeol's Episode 24,4,24,regular,2020-12-19,06:00,2020-12-18T21:00:00+00:00,16.0,,<p><b>#VacanceAlbumRelease #Thisistheend #(There'sacookie)</b></p>
1989501,https://www.tvmaze.com/episodes/1989501/troe-iz-prostokvasino-2x39-papa-ne-goruj,"Папа, не горюй",2,39,regular,2020-12-19,,2020-12-19T00:00:00+00:00,19.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726419.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726419.jpg'}",
1989503,https://www.tvmaze.com/episodes/1989503/troe-iz-prostokvasino-2x40-sneznyj-labirint,Снежный лабиринт,2,40,regular,2020-12-19,,2020-12-19T00:00:00+00:00,19.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726420.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726420.jpg'}",
1988697,https://www.tvmaze.com/episodes/1988697/soul-land-7x05-di135ji,第135集,7,5,regular,2020-12-19,10:00,2020-12-19T02:00:00+00:00,20.0,,
2138926,https://www.tvmaze.com/episodes/2138926/tokyo-joshi-pro-wrestling-2020-12-19-tjpw-seno-merry-christmas-2020,TJPW Se~No Merry Christmas! 2020,2020,44,regular,2020-12-19,12:00,2020-12-19T03:00:00+00:00,120.0,,
1962058,https://www.tvmaze.com/episodes/1962058/heaven-officials-blessing-1x09-evil-taoist-scourge,Evil Taoist Scourge,1,9,regular,2020-12-19,11:00,2020-12-19T03:00:00+00:00,25.0,,
1972571,https://www.tvmaze.com/episodes/1972571/the-wolf-1x29-episode-29,Episode 29,1,29,regular,2020-12-19,,2020-12-19T04:00:00+00:00,45.0,,
1972572,https://www.tvmaze.com/episodes/1972572/the-wolf-1x30-episode-30,Episode 30,1,30,regular,2020-12-19,,2020-12-19T04:00:00+00:00,45.0,,
2071487,https://www.tvmaze.com/episodes/2071487/youths-in-the-breeze-1x17-full-time-sworn-enemy-01,FULL-TIME SWORN ENEMY #01,1,17,regular,2020-12-19,,2020-12-19T04:00:00+00:00,7.0,,
2071488,https://www.tvmaze.com/episodes/2071488/youths-in-the-breeze-1x18-full-time-sworn-enemy-02,FULL-TIME SWORN ENEMY #02,1,18,regular,2020-12-19,,2020-12-19T04:00:00+00:00,7.0,,
2113326,https://www.tvmaze.com/episodes/2113326/klassen-3x19-julefesten,Julefesten,3,19,regular,2020-12-19,05:00,2020-12-19T04:00:00+00:00,15.0,,
1977327,https://www.tvmaze.com/episodes/1977327/stjernestov-1x19-episode-19,Episode 19,1,19,regular,2020-12-19,06:00,2020-12-19T05:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726353.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726353.jpg'}",
2212167,https://www.tvmaze.com/episodes/2212167/zombety-1x08-8-seria,8 серия,1,8,regular,2020-12-19,,2020-12-19T07:00:00+00:00,,,
2041865,https://www.tvmaze.com/episodes/2041865/fandom-tour-1x14-omaigeol-ui-du-beonjjae-chueog-yeohaeng,오마이걸의 두 번째 추억여행,1,14,regular,2020-12-19,17:00,2020-12-19T08:00:00+00:00,17.0,,
2137604,https://www.tvmaze.com/episodes/2137604/its-okay-to-be-sensitive-2020-1x06-episode-6,Episode 6,1,6,regular,2020-12-19,18:00,2020-12-19T09:00:00+00:00,,,
1984181,https://www.tvmaze.com/episodes/1984181/hjerteslag-3x09-prinsessa-i-tarnet,Prinsessa i tårnet,3,9,regular,2020-12-19,,2020-12-19T11:00:00+00:00,12.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/721858.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/721858.jpg'}",
2182118,https://www.tvmaze.com/episodes/2182118/hjem-til-jul-1x03-episode-3,Episode 3,1,3,regular,2020-12-19,,2020-12-19T11:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/361/903574.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/361/903574.jpg'}",
2176136,https://www.tvmaze.com/episodes/2176136/scishow-2020-12-19-why-some-frozen-lakes-catch-fire,Why Some Frozen Lakes Catch Fire,2020,346,regular,2020-12-19,,2020-12-19T12:00:00+00:00,,,
1988351,https://www.tvmaze.com/episodes/1988351/hocu-domoj-5x05-ptuskin-i-dud-ne-dosli-do-konca-a-my-smozem-likijskaa-tropa-turcia,"Птушкин и Дудь не дошли до конца. А мы сможем? Ликийская тропа, Турция",5,5,regular,2020-12-19,,2020-12-19T12:00:00+00:00,60.0,,
1988715,https://www.tvmaze.com/episodes/1988715/jachtseizoen-5x08-dopebwoy-op-de-vlucht,Dopebwoy op de Vlucht,5,8,regular,2020-12-19,,2020-12-19T12:00:00+00:00,30.0,,
2111707,https://www.tvmaze.com/episodes/2111707/world-wonder-ring-stardom-2020-12-19-stardom-in-shizuoka,Stardom in Shizuoka,2020,53,regular,2020-12-19,,2020-12-19T12:00:00+00:00,120.0,,
1988541,https://www.tvmaze.com/episodes/1988541/world-war-two-week-by-week-3x16-december-19-1941,"December 19, 1941",3,16,regular,2020-12-19,,2020-12-19T12:00:00+00:00,18.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/292/731119.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/292/731119.jpg'}","<p>The Japanese make gains in Malaya, Burma, Hong Kong, Borneo, and the Philippines. The Allies also have trouble in the Atlantic and the Mediterranean, where they are beginning to seriously suffer from a lack of capital ships. The Soviet Red Army is advancing, though, and Stalin takes personal control of planning for the upcoming counteroffensive, while Adolf Hitler takes personal control of the German Army.</p>"
1953789,https://www.tvmaze.com/episodes/1953789/after-dark-the-series-1x10-into-the-hole-part-1,Into the Hole - Part 1,1,10,regular,2020-12-19,,2020-12-19T12:00:00+00:00,60.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/721376.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/721376.jpg'}","<p>Chai, a handsome man, and his friend Om were taking videos secretly and sell the video clips via an ""Open Chat"" software called ""XTH Room"". As both encounter a new victim, nothing will be the same.</p>"
1988595,https://www.tvmaze.com/episodes/1988595/detention-1x05-history-repeats,HIStory repeats,1,5,regular,2020-12-19,,2020-12-19T12:00:00+00:00,51.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/289/724599.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/289/724599.jpg'}","<p>Yun-hsiang becomes a target of slander, Shen Hua caves under pressure from his father, and Jui-hsin watches Yun-hsiang carry out an act of desperation.</p><p><br /> </p>"
