id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1993635,https://www.tvmaze.com/episodes/1993635/azbuki-smesarikov-16x07-podarok,Подарок,16,7.0,regular,2020-12-10,08:10,2020-12-09T20:10:00+00:00,3.0,,
1988858,https://www.tvmaze.com/episodes/1988858/sim-for-you-4x20-chanyeols-episode-20,Chanyeol's Episode 20,4,20.0,regular,2020-12-10,06:00,2020-12-09T21:00:00+00:00,16.0,,<p><b>#Seriously mouth watering #Camping Mates formed(?) #NPC On the Block</b></p>
1983840,https://www.tvmaze.com/episodes/1983840/troe-iz-prostokvasino-s02-special-alenkij-cvetocek,Аленький цветочек,2,,significant_special,2020-12-10,,2020-12-10T00:00:00+00:00,19.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/721274.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/721274.jpg'}",
1963997,https://www.tvmaze.com/episodes/1963997/257-pricin-ctoby-zit-2x07-seria-20,Серия 20,2,7.0,regular,2020-12-10,,2020-12-10T00:00:00+00:00,25.0,,
2053349,https://www.tvmaze.com/episodes/2053349/ispoved-1x07-irina-bezrukova,Ирина Безрукова,1,7.0,regular,2020-12-10,12:00,2020-12-10T00:00:00+00:00,48.0,,
1960727,https://www.tvmaze.com/episodes/1960727/psih-1x06-opustosenie,Опустошение,1,6.0,regular,2020-12-10,12:00,2020-12-10T00:00:00+00:00,55.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/301/752691.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/301/752691.jpg'}",
1954454,https://www.tvmaze.com/episodes/1954454/serlok-v-rossii-1x08-serdce-holmsa-ii,Сердце Холмса II,1,8.0,regular,2020-12-10,,2020-12-10T00:00:00+00:00,50.0,,
1981561,https://www.tvmaze.com/episodes/1981561/volk-1x03-seria-03,Серия 03,1,3.0,regular,2020-12-10,,2020-12-10T00:00:00+00:00,48.0,,
1981562,https://www.tvmaze.com/episodes/1981562/volk-1x04-seria-04,Серия 04,1,4.0,regular,2020-12-10,,2020-12-10T00:00:00+00:00,49.0,,
1986872,https://www.tvmaze.com/episodes/1986872/kotiki-1x09-seria-9,Серия 9,1,9.0,regular,2020-12-10,,2020-12-10T00:00:00+00:00,12.0,,
1971570,https://www.tvmaze.com/episodes/1971570/mermaid-prince-2x10-episode-10,Episode 10,2,10.0,regular,2020-12-10,11:00,2020-12-10T02:00:00+00:00,15.0,,
1985786,https://www.tvmaze.com/episodes/1985786/theres-a-pit-in-my-senior-martial-brothers-brain-2x08-episode-8,Episode 8,2,8.0,regular,2020-12-10,11:00,2020-12-10T03:00:00+00:00,20.0,,
1944215,https://www.tvmaze.com/episodes/1944215/quan-zhi-gao-shou-2x12-episode-12,Episode 12,2,12.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,20.0,,
1972561,https://www.tvmaze.com/episodes/1972561/the-wolf-1x19-episode-19,Episode 19,1,19.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1972562,https://www.tvmaze.com/episodes/1972562/the-wolf-1x20-episode-20,Episode 20,1,20.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1998571,https://www.tvmaze.com/episodes/1998571/mr-right-is-here-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1998573,https://www.tvmaze.com/episodes/1998573/mr-right-is-here-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1998574,https://www.tvmaze.com/episodes/1998574/mr-right-is-here-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1998575,https://www.tvmaze.com/episodes/1998575/mr-right-is-here-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1999298,https://www.tvmaze.com/episodes/1999298/futmallscom-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1999299,https://www.tvmaze.com/episodes/1999299/futmallscom-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
2013865,https://www.tvmaze.com/episodes/2013865/kl-gangster-underworld-2x01-episode-1,Episode 1,2,1.0,regular,2020-12-10,12:00,2020-12-10T04:00:00+00:00,45.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/736708.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/736708.jpg'}",
2065441,https://www.tvmaze.com/episodes/2065441/the-wonderland-of-ten-thousands-4x28-episode-28-156,Episode 28 (156),4,28.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,10.0,,
2169200,https://www.tvmaze.com/episodes/2169200/i-am-a-great-god-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,20.0,,
2205972,https://www.tvmaze.com/episodes/2205972/my-supernatural-power-1x15-episode-15,Episode 15,1,15.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
2205973,https://www.tvmaze.com/episodes/2205973/my-supernatural-power-1x16-episode-16,Episode 16,1,16.0,regular,2020-12-10,,2020-12-10T04:00:00+00:00,45.0,,
1968745,https://www.tvmaze.com/episodes/1968745/why-r-u-the-series-2x02-episode-2,Episode 2,2,2.0,regular,2020-12-10,,2020-12-10T05:00:00+00:00,36.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/720790.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/720790.jpg'}","<p>After Zol deletes the remaining copy of her fiction involving Zon and Saifah, it seems that Saifah suddenly cannot remember Zon.  </p>"
1977318,https://www.tvmaze.com/episodes/1977318/stjernestov-1x10-episode-10,Episode 10,1,10.0,regular,2020-12-10,06:00,2020-12-10T05:00:00+00:00,23.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726344.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726344.jpg'}",
2003095,https://www.tvmaze.com/episodes/2003095/slepaa-10x99-edinstvennyj-sposob,Единственный способ,10,99.0,regular,2020-12-10,17:35,2020-12-10T05:35:00+00:00,25.0,,
2032519,https://www.tvmaze.com/episodes/2032519/shikol-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032520,https://www.tvmaze.com/episodes/2032520/shikol-1x02-episode-2,Episode 2,1,2.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032521,https://www.tvmaze.com/episodes/2032521/shikol-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032522,https://www.tvmaze.com/episodes/2032522/shikol-1x04-episode-4,Episode 4,1,4.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032523,https://www.tvmaze.com/episodes/2032523/shikol-1x05-episode-5,Episode 5,1,5.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032524,https://www.tvmaze.com/episodes/2032524/shikol-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2032525,https://www.tvmaze.com/episodes/2032525/shikol-1x07-episode-7,Episode 7,1,7.0,regular,2020-12-10,,2020-12-10T06:00:00+00:00,,,
2018164,https://www.tvmaze.com/episodes/2018164/sake-1x09-ty-mne-ne-drug-i-ne-brat,Ты мне НЕ ДРУГ и НЕ БРАТ!,1,9.0,regular,2020-12-10,,2020-12-10T07:00:00+00:00,22.0,,
1983848,https://www.tvmaze.com/episodes/1983848/esenepozner-2x38-mihail-mejlah-sudba-leningradskoj-intelligencii,Михаил Мейлах: судьба ленинградской интеллигенции,2,38.0,regular,2020-12-10,20:00,2020-12-10T08:00:00+00:00,92.0,,
