id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
1979824,https://www.tvmaze.com/episodes/1979824/sim-for-you-4x16-chanyeols-episode-16,Chanyeol's Episode 16,4,16,regular,2020-12-01,06:00,2020-11-30T21:00:00+00:00,16.0,,<p><b>#ObtainedAConversationalSkill #WeSetUpATent♥ #ManySmiles</b></p>
1979222,https://www.tvmaze.com/episodes/1979222/kotiki-1x02-seria-2,Серия 2,1,2,regular,2020-12-01,,2020-12-01T00:00:00+00:00,12.0,,
2008027,https://www.tvmaze.com/episodes/2008027/lab-s-antonom-belaevym-2x06-lolita,Лолита,2,6,regular,2020-12-01,,2020-12-01T00:00:00+00:00,29.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/737206.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/737206.jpg'}",
1964565,https://www.tvmaze.com/episodes/1964565/core-sense-1x09-episode-9,Episode 9,1,9,regular,2020-12-01,10:00,2020-12-01T02:00:00+00:00,24.0,,
2052503,https://www.tvmaze.com/episodes/2052503/wu-shen-zhu-zai-1x80-episode-80,Episode 80,1,80,regular,2020-12-01,10:00,2020-12-01T02:00:00+00:00,8.0,,
2315116,https://www.tvmaze.com/episodes/2315116/sono-koi-mousukoshi-atatamemasuka-1x05-episode-5,Episode 5,1,5,regular,2020-12-01,,2020-12-01T03:00:00+00:00,15.0,,
1973538,https://www.tvmaze.com/episodes/1973538/please-wait-brother-1x17-episode-17,Episode 17,1,17,regular,2020-12-01,12:00,2020-12-01T04:00:00+00:00,37.0,,
1973539,https://www.tvmaze.com/episodes/1973539/please-wait-brother-1x18-episode-18,Episode 18,1,18,regular,2020-12-01,12:00,2020-12-01T04:00:00+00:00,37.0,,
1984264,https://www.tvmaze.com/episodes/1984264/fearless-whispers-1x51-episode-51,Episode 51,1,51,regular,2020-12-01,,2020-12-01T04:00:00+00:00,60.0,,
2082171,https://www.tvmaze.com/episodes/2082171/ling-jian-zun-4x28-di128ji,第128集,4,28,regular,2020-12-01,,2020-12-01T04:00:00+00:00,10.0,,
2161414,https://www.tvmaze.com/episodes/2161414/mafia-nights-1x03-bazy-swm-grwh-awl,بازی سوم گروه اول,1,3,regular,2020-12-01,08:00,2020-12-01T04:30:00+00:00,90.0,,
1981059,https://www.tvmaze.com/episodes/1981059/vmeste-intervu-3x03-142-ekaterina-varnava,142. Екатерина Варнава,3,3,regular,2020-12-01,17:00,2020-12-01T05:00:00+00:00,37.0,,
1939481,https://www.tvmaze.com/episodes/1939481/stjernestov-1x01-episode-1,Episode 1,1,1,regular,2020-12-01,06:00,2020-12-01T05:00:00+00:00,23.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/286/715105.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/286/715105.jpg'}",
1969211,https://www.tvmaze.com/episodes/1969211/exit-nordpolen-1x01-seilasen,Seilasen,1,1,regular,2020-12-01,06:00,2020-12-01T05:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/284/710997.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/284/710997.jpg'}",
1969212,https://www.tvmaze.com/episodes/1969212/exit-nordpolen-1x02-ekspedisjonen,Ekspedisjonen,1,2,regular,2020-12-01,06:00,2020-12-01T05:00:00+00:00,39.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/284/710998.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/284/710998.jpg'}",
1969213,https://www.tvmaze.com/episodes/1969213/exit-nordpolen-1x03-exit,Exit,1,3,regular,2020-12-01,06:00,2020-12-01T05:00:00+00:00,39.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/284/710999.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/284/710999.jpg'}",
2003089,https://www.tvmaze.com/episodes/2003089/slepaa-10x93-mamocki,Мамочки,10,93,regular,2020-12-01,17:35,2020-12-01T05:35:00+00:00,25.0,,
1973845,https://www.tvmaze.com/episodes/1973845/im-a-celebritythe-daily-drop-1x14-bobby-cole-norris-ruthie-henshall-brenda-edwards,"Bobby Cole Norris, Ruthie Henshall, Brenda Edwards",1,14,regular,2020-12-01,06:00,2020-12-01T06:00:00+00:00,30.0,,
2018189,https://www.tvmaze.com/episodes/2018189/sheker-1x05-gde-moj-staff-suka,"Где мой стафф, сука?!",1,5,regular,2020-12-01,,2020-12-01T07:00:00+00:00,20.0,,
1964331,https://www.tvmaze.com/episodes/1964331/saygi-1x06-6-bolum,6. Bölüm,1,6,regular,2020-12-01,,2020-12-01T09:00:00+00:00,60.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/286/715032.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/286/715032.jpg'}",
2010122,https://www.tvmaze.com/episodes/2010122/konusanlar-1x28-28-bolum,28. Bölüm,1,28,regular,2020-12-01,,2020-12-01T09:00:00+00:00,50.0,,
1977518,https://www.tvmaze.com/episodes/1977518/alex-og-aune-1x02-brothers-in-bleik,Brothers in Bleik,1,2,regular,2020-12-01,,2020-12-01T11:00:00+00:00,15.0,,
1972035,https://www.tvmaze.com/episodes/1972035/blipp-vs-snolos-1x03-full-fart,Full fart,1,3,regular,2020-12-01,,2020-12-01T11:00:00+00:00,,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/285/714313.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/285/714313.jpg'}",
1983909,https://www.tvmaze.com/episodes/1983909/honest-game-trailers-2020-12-01-demons-souls,Demon's Souls,2020,48,regular,2020-12-01,,2020-12-01T12:00:00+00:00,5.0,,
1978095,https://www.tvmaze.com/episodes/1978095/honest-trailers-2020-12-01-a-christmas-story,A Christmas Story,2020,49,regular,2020-12-01,,2020-12-01T12:00:00+00:00,5.0,,
1975170,https://www.tvmaze.com/episodes/1975170/the-young-turks-2020-12-01-december-1-2020,"December 1, 2020",2020,287,regular,2020-12-01,,2020-12-01T12:00:00+00:00,120.0,,
1978425,https://www.tvmaze.com/episodes/1978425/kurzgesagt-in-a-nutshell-2020-12-01-what-if-earth-got-kicked-out-of-the-solar-system-rogue-earth,What If Earth got Kicked Out of the Solar System? Rogue Earth,2020,18,regular,2020-12-01,,2020-12-01T12:00:00+00:00,6.0,,
2176118,https://www.tvmaze.com/episodes/2176118/scishow-2020-12-01-thats-not-a-spider-its-a-snake,That's Not A Spider: It's a SNAKE!,2020,328,regular,2020-12-01,,2020-12-01T12:00:00+00:00,,,
1978093,https://www.tvmaze.com/episodes/1978093/returning-the-favor-4x14-the-baltimore-son-creating-change,The Baltimore Son Creating Change,4,14,regular,2020-12-01,,2020-12-01T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/286/715068.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/286/715068.jpg'}","<p>This Giving Tuesday, the crew heads to Mike's hometown of Baltimore, MD to give back to Dawod Thomas. Honoring the legacy of his dad, Dawod created My Fathers Plan, a youth-focused community cleanup program dedicated to cultivating change in the inner-city through community activism, tutoring and mentoring.</p>"
2003906,https://www.tvmaze.com/episodes/2003906/10-glupyh-voprosov-1x114-cuma-vecerinka-istorik-mody,Чума Вечеринка. Историк моды,1,114,regular,2020-12-01,,2020-12-01T12:00:00+00:00,31.0,,
1977529,https://www.tvmaze.com/episodes/1977529/good-mythical-morning-18x56-can-this-spray-help-us-read-each-others-minds-experiment,Can This Spray Help Us Read Each Other's Minds? (Experiment),18,56,regular,2020-12-01,,2020-12-01T12:00:00+00:00,,,
