id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary
2007750,https://www.tvmaze.com/episodes/2007750/stand-up-autsajd-1x10-filipp-voronin-499-iz-5,"Филипп Воронин ""4,99 из 5""",1,10.0,regular,2020-12-22,12:00,2020-12-22T00:00:00+00:00,29.0,,
2008030,https://www.tvmaze.com/episodes/2008030/lab-s-antonom-belaevym-2x09-gruppa-skryptonite,Gruppa Skryptonite,2,9.0,regular,2020-12-22,,2020-12-22T00:00:00+00:00,32.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/294/737209.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/294/737209.jpg'}",
1964568,https://www.tvmaze.com/episodes/1964568/core-sense-1x12-episode-12,Episode 12,1,12.0,regular,2020-12-22,10:00,2020-12-22T02:00:00+00:00,24.0,,
2052511,https://www.tvmaze.com/episodes/2052511/wu-shen-zhu-zai-1x86-episode-86,Episode 86,1,86.0,regular,2020-12-22,10:00,2020-12-22T02:00:00+00:00,8.0,,
1993656,https://www.tvmaze.com/episodes/1993656/7-days-of-romance-2x01-episode-1,Episode 1,2,1.0,regular,2020-12-22,,2020-12-22T03:00:00+00:00,15.0,,
2096299,https://www.tvmaze.com/episodes/2096299/no-turning-back-romance-1x05-5,5,1,5.0,regular,2020-12-22,,2020-12-22T03:00:00+00:00,12.0,,
2315117,https://www.tvmaze.com/episodes/2315117/sono-koi-mousukoshi-atatamemasuka-1x06-episode-6,Episode 6,1,6.0,regular,2020-12-22,,2020-12-22T03:00:00+00:00,15.0,,
2068349,https://www.tvmaze.com/episodes/2068349/doomsday-awakening-2x01-episode-1,Episode 1,2,1.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,15.0,,
2068351,https://www.tvmaze.com/episodes/2068351/doomsday-awakening-2x02-episode-2,Episode 2,2,2.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,15.0,,
2005750,https://www.tvmaze.com/episodes/2005750/legend-of-yun-qian-1x03-episode-3,Episode 3,1,3.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,4.0,,
2071493,https://www.tvmaze.com/episodes/2071493/youths-in-the-breeze-1x23-full-time-sworn-enemy-07,FULL-TIME SWORN ENEMY #07,1,23.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,7.0,,
2071494,https://www.tvmaze.com/episodes/2071494/youths-in-the-breeze-1x24-full-time-sworn-enemy-08,FULL-TIME SWORN ENEMY #08,1,24.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,7.0,,
2082177,https://www.tvmaze.com/episodes/2082177/ling-jian-zun-4x34-di134ji,第134集,4,34.0,regular,2020-12-22,,2020-12-22T04:00:00+00:00,10.0,,
2161417,https://www.tvmaze.com/episodes/2161417/mafia-nights-2x03-bazy-swm-grwh-dwm,بازی سوم گروه دوم,2,3.0,regular,2020-12-22,08:00,2020-12-22T04:30:00+00:00,90.0,,
1990187,https://www.tvmaze.com/episodes/1990187/vmeste-intervu-3x05-144-rauf-rauf-mirzaev-rauf-faik,144. Rauf (Рауф Мирзаев) Rauf & Faik,3,5.0,regular,2020-12-22,17:00,2020-12-22T05:00:00+00:00,20.0,,
1977330,https://www.tvmaze.com/episodes/1977330/stjernestov-1x22-episode-22,Episode 22,1,22.0,regular,2020-12-22,06:00,2020-12-22T05:00:00+00:00,20.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/726356.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/726356.jpg'}",
1988105,https://www.tvmaze.com/episodes/1988105/whos-your-daddy-2x01-main-shoo-gaya-tey-shaa-aaya,Main Shoo Gaya Tey Shaa Aaya,2,1.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990711,https://www.tvmaze.com/episodes/1990711/whos-your-daddy-2x02-monica-ohh-my-darling,Monica Ohh My Darling!!!,2,2.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990712,https://www.tvmaze.com/episodes/1990712/whos-your-daddy-2x03-aapko-uncle-bulaaon-ya-daddy,Aapko Uncle Bulaaon Ya Daddy?,2,3.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990713,https://www.tvmaze.com/episodes/1990713/whos-your-daddy-2x04-par-main-aaya-kahan-se,Par Main Aaya Kahan Se?,2,4.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990714,https://www.tvmaze.com/episodes/1990714/whos-your-daddy-2x05-happy-passport-wala-birthday,Happy Passport Wala Birthday,2,5.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990715,https://www.tvmaze.com/episodes/1990715/whos-your-daddy-2x06-kal-raat-ke-liye-thank-you,Kal Raat Ke Liye Thank You,2,6.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990716,https://www.tvmaze.com/episodes/1990716/whos-your-daddy-2x07-kundaliyaan-taare-aur-numbers,"Kundaliyaan, Taare Aur Numbers",2,7.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990717,https://www.tvmaze.com/episodes/1990717/whos-your-daddy-2x08-i-love-you-shoosha,"I Love You, Shoosha",2,8.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990718,https://www.tvmaze.com/episodes/1990718/whos-your-daddy-2x09-sex-ka-sex-yoga-ka-yoga,"Sex Ka Sex, Yoga Ka Yoga",2,9.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990719,https://www.tvmaze.com/episodes/1990719/whos-your-daddy-2x10-meri-aakhiri-delivery,Meri Aakhiri Delivery,2,10.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1990720,https://www.tvmaze.com/episodes/1990720/whos-your-daddy-2x11-shooshe-ye-raha-tera-daddy,Shooshe... Ye Raha Tera Daddy,2,11.0,regular,2020-12-22,,2020-12-22T06:30:00+00:00,20.0,,
1975646,https://www.tvmaze.com/episodes/1975646/lovestruck-in-the-city-1x01-episode-1,Episode 1,1,1.0,regular,2020-12-22,17:00,2020-12-22T08:00:00+00:00,30.0,,
1984467,https://www.tvmaze.com/episodes/1984467/new-japan-pro-wrestling-2020-12-22-road-to-tokyo-dome-night-2,Road to Tokyo Dome Night 2,2020,89.0,regular,2020-12-22,18:30,2020-12-22T09:30:00+00:00,120.0,,
1984184,https://www.tvmaze.com/episodes/1984184/hjerteslag-3x12-verdens-ende,Verdens ende,3,12.0,regular,2020-12-22,,2020-12-22T11:00:00+00:00,14.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/288/721861.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/288/721861.jpg'}",
1990479,https://www.tvmaze.com/episodes/1990479/alex-og-aune-1x14-man-utd-tottenham-og-livsfrisen,"Man Utd., Tottenham og livsfrisen",1,14.0,regular,2020-12-22,,2020-12-22T11:00:00+00:00,12.0,,
2047750,https://www.tvmaze.com/episodes/2047750/honest-game-trailers-2020-12-22-immortals-fenyx-rising,Immortals Fenyx Rising,2020,51.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,5.0,,
1989772,https://www.tvmaze.com/episodes/1989772/honest-trailers-2020-12-22-tenet,Tenet,2020,52.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,5.0,,
1980400,https://www.tvmaze.com/episodes/1980400/the-young-turks-2020-12-22-december-22-2020-hour-1,"December 22, 2020 - Hour 1",2020,313.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,120.0,,
1980401,https://www.tvmaze.com/episodes/1980401/the-young-turks-2020-12-22-december-22-2020-hour-2,"December 22, 2020 - Hour 2",2020,314.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,120.0,,
2001979,https://www.tvmaze.com/episodes/2001979/fashion-photo-ruview-23x01-season-13-cast-ruveal,Season 13 Cast RuVeal,23,1.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,16.0,,
2176139,https://www.tvmaze.com/episodes/2176139/scishow-2020-12-22-what-ventilators-taught-us-about-breathing,What Ventilators Taught Us About Breathing,2020,349.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,,,
1989945,https://www.tvmaze.com/episodes/1989945/returning-the-favor-4x15-bringing-joy-with-toys,Bringing Joy with Toys,4,15.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,30.0,"{'medium': 'https://static.tvmaze.com/uploads/images/medium_landscape/290/725656.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/290/725656.jpg'}","<p>This Christmas, Mike and the team return a milestone favor to Ashlee Smith, a young woman from Reno, Nevada who has been providing toys and hope to children affected by disasters since she was 8 years old.</p>"
1992739,https://www.tvmaze.com/episodes/1992739/good-mythical-morning-18x71-top-5-most-chaotic-moments-of-2020,Top 5 Most Chaotic Moments of 2020,18,71.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,,,
2018260,https://www.tvmaze.com/episodes/2018260/red-table-talk-3x25-suicide-attempt-survivors-speak-out,Suicide Attempt Survivors Speak Out,3,25.0,regular,2020-12-22,,2020-12-22T12:00:00+00:00,25.0,,
