_embedded_show_rating_average
7.7
""
""
""
""
""
""
""
""
""
""
""
""
7.0
""
""
""
""
""
""
""
""
""
""
""
""
7.2
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.2
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.5
5.9
""
