_embedded_show_rating_average
""
""
""
""
""
""
8.0
""
""
""
""
""
""
""
""
""
""
""
8.1
""
""
""
""
""
""
8.2
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.2
""
