_embedded_show_rating_average
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.3
""
""
""
""
""
""
""
""
8.8
8.8
8.8
""
""
""
7.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.1
8.1
8.1
8.1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7.2
""
